organization_id,source_system,source_record_id,ticket_id,customer_id,created_at,priority,category,status,first_response_minutes,resolution_minutes,satisfaction_score,source_updated_at,ingested_at,normalized_at
org_northstar_001,zendesk,zd_ticket_1716,tkt_001716,cus_00246,2026-04-09T14:48:00Z,normal,Billing,closed,49,330,5,2026-04-09T14:48:00Z,2026-04-09T14:48:00Z,2026-04-09T14:48:00Z
org_northstar_001,zendesk,zd_ticket_1717,tkt_001717,cus_00259,2026-04-09T15:03:00Z,normal,Performance,closed,78,451,3.9,2026-04-09T15:03:00Z,2026-04-09T15:03:00Z,2026-04-09T15:03:00Z
org_northstar_001,zendesk,zd_ticket_1718,tkt_001718,cus_00085,2026-04-09T08:59:00Z,normal,Billing,open,27,496,3.9,2026-04-09T08:59:00Z,2026-04-09T08:59:00Z,2026-04-09T08:59:00Z
org_northstar_001,zendesk,zd_ticket_1719,tkt_001719,cus_00397,2026-04-10T18:15:00Z,low,How-to,closed,27,193,4.1,2026-04-10T18:15:00Z,2026-04-10T18:15:00Z,2026-04-10T18:15:00Z
org_northstar_001,zendesk,zd_ticket_1720,tkt_001720,cus_00150,2026-04-10T19:01:00Z,low,Bug,pending,33,330,3.7,2026-04-10T19:01:00Z,2026-04-10T19:01:00Z,2026-04-10T19:01:00Z
org_northstar_001,zendesk,zd_ticket_1721,tkt_001721,cus_00159,2026-04-10T16:38:00Z,normal,Integration,closed,30,483,3.5,2026-04-10T16:38:00Z,2026-04-10T16:38:00Z,2026-04-10T16:38:00Z
org_northstar_001,zendesk,zd_ticket_1722,tkt_001722,cus_00314,2026-04-10T15:40:00Z,normal,Billing,solved,55,517,5,2026-04-10T15:40:00Z,2026-04-10T15:40:00Z,2026-04-10T15:40:00Z
org_northstar_001,zendesk,zd_ticket_1723,tkt_001723,cus_00329,2026-04-11T08:35:00Z,normal,Login,closed,20,730,4.4,2026-04-11T08:35:00Z,2026-04-11T08:35:00Z,2026-04-11T08:35:00Z
org_northstar_001,zendesk,zd_ticket_1724,tkt_001724,cus_00028,2026-04-12T10:20:00Z,normal,Performance,solved,39,532,4.2,2026-04-12T10:20:00Z,2026-04-12T10:20:00Z,2026-04-12T10:20:00Z
org_northstar_001,zendesk,zd_ticket_1725,tkt_001725,cus_00371,2026-04-12T09:46:00Z,low,Performance,closed,34,454,4.8,2026-04-12T09:46:00Z,2026-04-12T09:46:00Z,2026-04-12T09:46:00Z
org_northstar_001,zendesk,zd_ticket_1726,tkt_001726,cus_00315,2026-04-12T13:01:00Z,low,Performance,open,17,1107,5,2026-04-12T13:01:00Z,2026-04-12T13:01:00Z,2026-04-12T13:01:00Z
org_northstar_001,zendesk,zd_ticket_1727,tkt_001727,cus_00446,2026-04-13T18:26:00Z,urgent,Integration,solved,39,125,3.8,2026-04-13T18:26:00Z,2026-04-13T18:26:00Z,2026-04-13T18:26:00Z
org_northstar_001,zendesk,zd_ticket_1728,tkt_001728,cus_00278,2026-04-13T08:25:00Z,normal,Billing,open,36,294,4.5,2026-04-13T08:25:00Z,2026-04-13T08:25:00Z,2026-04-13T08:25:00Z
org_northstar_001,zendesk,zd_ticket_1729,tkt_001729,cus_00280,2026-04-13T15:41:00Z,normal,Bug,solved,29,183,4.3,2026-04-13T15:41:00Z,2026-04-13T15:41:00Z,2026-04-13T15:41:00Z
org_northstar_001,zendesk,zd_ticket_1730,tkt_001730,cus_00405,2026-04-14T17:07:00Z,low,How-to,solved,14,313,4.1,2026-04-14T17:07:00Z,2026-04-14T17:07:00Z,2026-04-14T17:07:00Z
org_northstar_001,zendesk,zd_ticket_1731,tkt_001731,cus_00036,2026-04-14T12:12:00Z,low,Billing,open,21,259,3.6,2026-04-14T12:12:00Z,2026-04-14T12:12:00Z,2026-04-14T12:12:00Z
org_northstar_001,zendesk,zd_ticket_1732,tkt_001732,cus_00213,2026-04-14T10:35:00Z,low,Bug,open,29,904,3.5,2026-04-14T10:35:00Z,2026-04-14T10:35:00Z,2026-04-14T10:35:00Z
org_northstar_001,zendesk,zd_ticket_1733,tkt_001733,cus_00421,2026-04-14T08:52:00Z,normal,Bug,solved,21,248,3.7,2026-04-14T08:52:00Z,2026-04-14T08:52:00Z,2026-04-14T08:52:00Z
org_northstar_001,zendesk,zd_ticket_1734,tkt_001734,cus_00088,2026-04-14T12:50:00Z,high,Integration,closed,10,95,4.2,2026-04-14T12:50:00Z,2026-04-14T12:50:00Z,2026-04-14T12:50:00Z
org_northstar_001,zendesk,zd_ticket_1735,tkt_001735,cus_00115,2026-04-14T11:54:00Z,normal,Integration,open,34,222,4.0,2026-04-14T11:54:00Z,2026-04-14T11:54:00Z,2026-04-14T11:54:00Z
org_northstar_001,zendesk,zd_ticket_1736,tkt_001736,cus_00313,2026-04-15T16:14:00Z,high,Billing,closed,42,507,4.2,2026-04-15T16:14:00Z,2026-04-15T16:14:00Z,2026-04-15T16:14:00Z
org_northstar_001,zendesk,zd_ticket_1737,tkt_001737,cus_00374,2026-04-15T09:34:00Z,high,Bug,closed,32,162,4.3,2026-04-15T09:34:00Z,2026-04-15T09:34:00Z,2026-04-15T09:34:00Z
org_northstar_001,zendesk,zd_ticket_1738,tkt_001738,cus_00140,2026-04-15T19:49:00Z,normal,Billing,closed,19,483,4.3,2026-04-15T19:49:00Z,2026-04-15T19:49:00Z,2026-04-15T19:49:00Z
org_northstar_001,zendesk,zd_ticket_1739,tkt_001739,cus_00187,2026-04-15T08:30:00Z,normal,Login,open,9,149,5,2026-04-15T08:30:00Z,2026-04-15T08:30:00Z,2026-04-15T08:30:00Z
org_northstar_001,zendesk,zd_ticket_1740,tkt_001740,cus_00251,2026-04-16T13:14:00Z,normal,Login,solved,36,678,4.7,2026-04-16T13:14:00Z,2026-04-16T13:14:00Z,2026-04-16T13:14:00Z
org_northstar_001,zendesk,zd_ticket_1741,tkt_001741,cus_00107,2026-04-16T10:39:00Z,high,Performance,open,30,310,4.5,2026-04-16T10:39:00Z,2026-04-16T10:39:00Z,2026-04-16T10:39:00Z
org_northstar_001,zendesk,zd_ticket_1742,tkt_001742,cus_00376,2026-04-16T13:45:00Z,normal,Performance,solved,27,499,5,2026-04-16T13:45:00Z,2026-04-16T13:45:00Z,2026-04-16T13:45:00Z
org_northstar_001,zendesk,zd_ticket_1743,tkt_001743,cus_00239,2026-04-16T08:49:00Z,urgent,Login,closed,24,561,5,2026-04-16T08:49:00Z,2026-04-16T08:49:00Z,2026-04-16T08:49:00Z
org_northstar_001,zendesk,zd_ticket_1744,tkt_001744,cus_00301,2026-04-17T17:29:00Z,low,Integration,pending,27,346,5,2026-04-17T17:29:00Z,2026-04-17T17:29:00Z,2026-04-17T17:29:00Z
org_northstar_001,zendesk,zd_ticket_1745,tkt_001745,cus_00222,2026-04-17T13:03:00Z,high,How-to,closed,34,342,3.0,2026-04-17T13:03:00Z,2026-04-17T13:03:00Z,2026-04-17T13:03:00Z
org_northstar_001,zendesk,zd_ticket_1746,tkt_001746,cus_00136,2026-04-17T14:20:00Z,normal,Billing,closed,40,758,3.5,2026-04-17T14:20:00Z,2026-04-17T14:20:00Z,2026-04-17T14:20:00Z
org_northstar_001,zendesk,zd_ticket_1747,tkt_001747,cus_00030,2026-04-17T12:02:00Z,high,Billing,closed,23,195,3.8,2026-04-17T12:02:00Z,2026-04-17T12:02:00Z,2026-04-17T12:02:00Z
org_northstar_001,zendesk,zd_ticket_1748,tkt_001748,cus_00147,2026-04-17T19:59:00Z,normal,Integration,solved,32,212,4.1,2026-04-17T19:59:00Z,2026-04-17T19:59:00Z,2026-04-17T19:59:00Z
org_northstar_001,zendesk,zd_ticket_1749,tkt_001749,cus_00356,2026-04-18T08:07:00Z,normal,Bug,open,14,291,4.7,2026-04-18T08:07:00Z,2026-04-18T08:07:00Z,2026-04-18T08:07:00Z
org_northstar_001,zendesk,zd_ticket_1750,tkt_001750,cus_00396,2026-04-18T13:16:00Z,low,Performance,closed,16,450,5,2026-04-18T13:16:00Z,2026-04-18T13:16:00Z,2026-04-18T13:16:00Z
org_northstar_001,zendesk,zd_ticket_1751,tkt_001751,cus_00049,2026-04-18T15:42:00Z,low,Performance,closed,19,137,5,2026-04-18T15:42:00Z,2026-04-18T15:42:00Z,2026-04-18T15:42:00Z
org_northstar_001,zendesk,zd_ticket_1752,tkt_001752,cus_00318,2026-04-19T12:42:00Z,normal,Integration,solved,57,488,4.5,2026-04-19T12:42:00Z,2026-04-19T12:42:00Z,2026-04-19T12:42:00Z
org_northstar_001,zendesk,zd_ticket_1753,tkt_001753,cus_00281,2026-04-19T13:32:00Z,normal,How-to,closed,44,412,4.1,2026-04-19T13:32:00Z,2026-04-19T13:32:00Z,2026-04-19T13:32:00Z
org_northstar_001,zendesk,zd_ticket_1754,tkt_001754,cus_00332,2026-04-20T09:52:00Z,normal,Login,closed,12,164,4.4,2026-04-20T09:52:00Z,2026-04-20T09:52:00Z,2026-04-20T09:52:00Z
org_northstar_001,zendesk,zd_ticket_1755,tkt_001755,cus_00206,2026-04-20T09:31:00Z,low,Integration,closed,16,416,4.6,2026-04-20T09:31:00Z,2026-04-20T09:31:00Z,2026-04-20T09:31:00Z
org_northstar_001,zendesk,zd_ticket_1756,tkt_001756,cus_00333,2026-04-20T12:33:00Z,high,How-to,closed,22,326,3.5,2026-04-20T12:33:00Z,2026-04-20T12:33:00Z,2026-04-20T12:33:00Z
org_northstar_001,zendesk,zd_ticket_1757,tkt_001757,cus_00390,2026-04-20T16:54:00Z,normal,Performance,closed,87,409,3.6,2026-04-20T16:54:00Z,2026-04-20T16:54:00Z,2026-04-20T16:54:00Z
org_northstar_001,zendesk,zd_ticket_1758,tkt_001758,cus_00378,2026-04-21T12:57:00Z,high,Billing,closed,21,438,4.1,2026-04-21T12:57:00Z,2026-04-21T12:57:00Z,2026-04-21T12:57:00Z
org_northstar_001,zendesk,zd_ticket_1759,tkt_001759,cus_00057,2026-04-21T14:52:00Z,high,Login,closed,18,306,4.0,2026-04-21T14:52:00Z,2026-04-21T14:52:00Z,2026-04-21T14:52:00Z
org_northstar_001,zendesk,zd_ticket_1760,tkt_001760,cus_00056,2026-04-21T11:24:00Z,normal,Login,closed,15,771,4.8,2026-04-21T11:24:00Z,2026-04-21T11:24:00Z,2026-04-21T11:24:00Z
org_northstar_001,zendesk,zd_ticket_1761,tkt_001761,cus_00072,2026-04-21T17:47:00Z,high,Billing,closed,48,419,4.4,2026-04-21T17:47:00Z,2026-04-21T17:47:00Z,2026-04-21T17:47:00Z
org_northstar_001,zendesk,zd_ticket_1762,tkt_001762,cus_00088,2026-04-21T15:36:00Z,high,Performance,pending,63,727,5,2026-04-21T15:36:00Z,2026-04-21T15:36:00Z,2026-04-21T15:36:00Z
org_northstar_001,zendesk,zd_ticket_1763,tkt_001763,cus_00427,2026-04-22T18:27:00Z,normal,How-to,closed,21,170,4.5,2026-04-22T18:27:00Z,2026-04-22T18:27:00Z,2026-04-22T18:27:00Z
org_northstar_001,zendesk,zd_ticket_1764,tkt_001764,cus_00334,2026-04-22T17:31:00Z,low,Integration,solved,57,489,4.8,2026-04-22T17:31:00Z,2026-04-22T17:31:00Z,2026-04-22T17:31:00Z
org_northstar_001,zendesk,zd_ticket_1765,tkt_001765,cus_00010,2026-04-22T19:59:00Z,high,How-to,pending,28,259,3.8,2026-04-22T19:59:00Z,2026-04-22T19:59:00Z,2026-04-22T19:59:00Z
org_northstar_001,zendesk,zd_ticket_1766,tkt_001766,cus_00008,2026-04-22T17:32:00Z,high,How-to,closed,8,208,3.2,2026-04-22T17:32:00Z,2026-04-22T17:32:00Z,2026-04-22T17:32:00Z
org_northstar_001,zendesk,zd_ticket_1767,tkt_001767,cus_00092,2026-04-22T16:07:00Z,normal,Performance,closed,31,211,5,2026-04-22T16:07:00Z,2026-04-22T16:07:00Z,2026-04-22T16:07:00Z
org_northstar_001,zendesk,zd_ticket_1768,tkt_001768,cus_00320,2026-04-22T17:54:00Z,normal,How-to,pending,26,476,4.4,2026-04-22T17:54:00Z,2026-04-22T17:54:00Z,2026-04-22T17:54:00Z
org_northstar_001,zendesk,zd_ticket_1769,tkt_001769,cus_00173,2026-04-23T10:33:00Z,high,Login,closed,32,71,5,2026-04-23T10:33:00Z,2026-04-23T10:33:00Z,2026-04-23T10:33:00Z
org_northstar_001,zendesk,zd_ticket_1770,tkt_001770,cus_00321,2026-04-23T19:25:00Z,high,Bug,closed,26,360,4.6,2026-04-23T19:25:00Z,2026-04-23T19:25:00Z,2026-04-23T19:25:00Z
org_northstar_001,zendesk,zd_ticket_1771,tkt_001771,cus_00229,2026-04-24T10:59:00Z,normal,Bug,open,49,331,4.1,2026-04-24T10:59:00Z,2026-04-24T10:59:00Z,2026-04-24T10:59:00Z
org_northstar_001,zendesk,zd_ticket_1772,tkt_001772,cus_00414,2026-04-24T18:44:00Z,normal,Billing,closed,26,418,4.9,2026-04-24T18:44:00Z,2026-04-24T18:44:00Z,2026-04-24T18:44:00Z
org_northstar_001,zendesk,zd_ticket_1773,tkt_001773,cus_00250,2026-04-24T10:32:00Z,low,How-to,closed,23,241,3.5,2026-04-24T10:32:00Z,2026-04-24T10:32:00Z,2026-04-24T10:32:00Z
org_northstar_001,zendesk,zd_ticket_1774,tkt_001774,cus_00243,2026-04-25T18:12:00Z,low,Integration,closed,34,274,4.3,2026-04-25T18:12:00Z,2026-04-25T18:12:00Z,2026-04-25T18:12:00Z
org_northstar_001,zendesk,zd_ticket_1775,tkt_001775,cus_00197,2026-04-25T12:38:00Z,high,How-to,closed,14,438,4.5,2026-04-25T12:38:00Z,2026-04-25T12:38:00Z,2026-04-25T12:38:00Z
org_northstar_001,zendesk,zd_ticket_1776,tkt_001776,cus_00149,2026-04-25T15:38:00Z,high,Login,open,15,121,4.8,2026-04-25T15:38:00Z,2026-04-25T15:38:00Z,2026-04-25T15:38:00Z
org_northstar_001,zendesk,zd_ticket_1777,tkt_001777,cus_00381,2026-04-26T15:58:00Z,normal,Performance,closed,19,513,3.7,2026-04-26T15:58:00Z,2026-04-26T15:58:00Z,2026-04-26T15:58:00Z
org_northstar_001,zendesk,zd_ticket_1778,tkt_001778,cus_00094,2026-04-27T08:16:00Z,low,Integration,closed,69,229,5,2026-04-27T08:16:00Z,2026-04-27T08:16:00Z,2026-04-27T08:16:00Z
org_northstar_001,zendesk,zd_ticket_1779,tkt_001779,cus_00296,2026-04-27T12:24:00Z,normal,Login,closed,58,626,4.9,2026-04-27T12:24:00Z,2026-04-27T12:24:00Z,2026-04-27T12:24:00Z
org_northstar_001,zendesk,zd_ticket_1780,tkt_001780,cus_00182,2026-04-27T16:40:00Z,low,Performance,closed,46,109,3.8,2026-04-27T16:40:00Z,2026-04-27T16:40:00Z,2026-04-27T16:40:00Z
org_northstar_001,zendesk,zd_ticket_1781,tkt_001781,cus_00332,2026-04-27T10:06:00Z,normal,Login,closed,24,277,3.9,2026-04-27T10:06:00Z,2026-04-27T10:06:00Z,2026-04-27T10:06:00Z
org_northstar_001,zendesk,zd_ticket_1782,tkt_001782,cus_00181,2026-04-27T08:35:00Z,normal,Billing,solved,58,304,5,2026-04-27T08:35:00Z,2026-04-27T08:35:00Z,2026-04-27T08:35:00Z
org_northstar_001,zendesk,zd_ticket_1783,tkt_001783,cus_00075,2026-04-28T16:57:00Z,normal,Performance,closed,51,290,5,2026-04-28T16:57:00Z,2026-04-28T16:57:00Z,2026-04-28T16:57:00Z
org_northstar_001,zendesk,zd_ticket_1784,tkt_001784,cus_00062,2026-04-28T19:01:00Z,low,Bug,solved,10,340,3.4,2026-04-28T19:01:00Z,2026-04-28T19:01:00Z,2026-04-28T19:01:00Z
org_northstar_001,zendesk,zd_ticket_1785,tkt_001785,cus_00325,2026-04-28T10:10:00Z,high,Login,open,22,716,3.3,2026-04-28T10:10:00Z,2026-04-28T10:10:00Z,2026-04-28T10:10:00Z
org_northstar_001,zendesk,zd_ticket_1786,tkt_001786,cus_00320,2026-04-29T11:07:00Z,high,Integration,closed,75,270,3.6,2026-04-29T11:07:00Z,2026-04-29T11:07:00Z,2026-04-29T11:07:00Z
org_northstar_001,zendesk,zd_ticket_1787,tkt_001787,cus_00107,2026-04-29T12:51:00Z,normal,How-to,closed,15,193,3.0,2026-04-29T12:51:00Z,2026-04-29T12:51:00Z,2026-04-29T12:51:00Z
org_northstar_001,zendesk,zd_ticket_1788,tkt_001788,cus_00420,2026-04-29T12:43:00Z,high,Performance,closed,28,426,4.7,2026-04-29T12:43:00Z,2026-04-29T12:43:00Z,2026-04-29T12:43:00Z
org_northstar_001,zendesk,zd_ticket_1789,tkt_001789,cus_00130,2026-04-29T09:04:00Z,high,Billing,solved,52,78,4.8,2026-04-29T09:04:00Z,2026-04-29T09:04:00Z,2026-04-29T09:04:00Z
org_northstar_001,zendesk,zd_ticket_1790,tkt_001790,cus_00014,2026-04-29T18:38:00Z,low,Billing,closed,15,250,3.2,2026-04-29T18:38:00Z,2026-04-29T18:38:00Z,2026-04-29T18:38:00Z
org_northstar_001,zendesk,zd_ticket_1791,tkt_001791,cus_00233,2026-04-29T12:33:00Z,normal,Performance,closed,15,207,5,2026-04-29T12:33:00Z,2026-04-29T12:33:00Z,2026-04-29T12:33:00Z
org_northstar_001,zendesk,zd_ticket_1792,tkt_001792,cus_00238,2026-04-30T16:01:00Z,normal,Integration,solved,40,177,4.6,2026-04-30T16:01:00Z,2026-04-30T16:01:00Z,2026-04-30T16:01:00Z
org_northstar_001,zendesk,zd_ticket_1793,tkt_001793,cus_00380,2026-04-30T10:37:00Z,normal,Integration,pending,22,605,3.8,2026-04-30T10:37:00Z,2026-04-30T10:37:00Z,2026-04-30T10:37:00Z
org_northstar_001,zendesk,zd_ticket_1794,tkt_001794,cus_00323,2026-04-30T13:23:00Z,normal,Bug,solved,52,290,5,2026-04-30T13:23:00Z,2026-04-30T13:23:00Z,2026-04-30T13:23:00Z
org_northstar_001,zendesk,zd_ticket_1795,tkt_001795,cus_00285,2026-04-30T15:21:00Z,normal,How-to,closed,20,375,4.9,2026-04-30T15:21:00Z,2026-04-30T15:21:00Z,2026-04-30T15:21:00Z
org_northstar_001,zendesk,zd_ticket_1796,tkt_001796,cus_00407,2026-04-30T19:25:00Z,normal,Performance,solved,58,364,4.5,2026-04-30T19:25:00Z,2026-04-30T19:25:00Z,2026-04-30T19:25:00Z
org_northstar_001,zendesk,zd_ticket_1797,tkt_001797,cus_00398,2026-05-01T13:24:00Z,low,Billing,closed,62,429,4.7,2026-05-01T13:24:00Z,2026-05-01T13:24:00Z,2026-05-01T13:24:00Z
org_northstar_001,zendesk,zd_ticket_1798,tkt_001798,cus_00238,2026-05-01T17:51:00Z,normal,Bug,closed,21,276,3.4,2026-05-01T17:51:00Z,2026-05-01T17:51:00Z,2026-05-01T17:51:00Z
org_northstar_001,zendesk,zd_ticket_1799,tkt_001799,cus_00399,2026-05-01T11:21:00Z,high,Login,solved,11,602,5,2026-05-01T11:21:00Z,2026-05-01T11:21:00Z,2026-05-01T11:21:00Z
org_northstar_001,zendesk,zd_ticket_1800,tkt_001800,cus_00214,2026-05-01T12:05:00Z,normal,How-to,closed,16,723,4.5,2026-05-01T12:05:00Z,2026-05-01T12:05:00Z,2026-05-01T12:05:00Z
org_northstar_001,zendesk,zd_ticket_1801,tkt_001801,cus_00337,2026-05-01T15:43:00Z,high,Integration,solved,41,274,3.9,2026-05-01T15:43:00Z,2026-05-01T15:43:00Z,2026-05-01T15:43:00Z
org_northstar_001,zendesk,zd_ticket_1802,tkt_001802,cus_00437,2026-05-02T13:37:00Z,low,Integration,solved,35,437,4.3,2026-05-02T13:37:00Z,2026-05-02T13:37:00Z,2026-05-02T13:37:00Z
org_northstar_001,zendesk,zd_ticket_1803,tkt_001803,cus_00451,2026-05-02T10:01:00Z,high,Performance,closed,24,194,4.9,2026-05-02T10:01:00Z,2026-05-02T10:01:00Z,2026-05-02T10:01:00Z
org_northstar_001,zendesk,zd_ticket_1804,tkt_001804,cus_00459,2026-05-03T10:06:00Z,normal,Bug,closed,9,319,4.9,2026-05-03T10:06:00Z,2026-05-03T10:06:00Z,2026-05-03T10:06:00Z
org_northstar_001,zendesk,zd_ticket_1805,tkt_001805,cus_00264,2026-05-03T13:47:00Z,normal,Performance,open,45,81,3.7,2026-05-03T13:47:00Z,2026-05-03T13:47:00Z,2026-05-03T13:47:00Z
org_northstar_001,zendesk,zd_ticket_1806,tkt_001806,cus_00143,2026-05-03T16:17:00Z,high,How-to,solved,37,659,4.3,2026-05-03T16:17:00Z,2026-05-03T16:17:00Z,2026-05-03T16:17:00Z
org_northstar_001,zendesk,zd_ticket_1807,tkt_001807,cus_00356,2026-05-03T08:41:00Z,normal,How-to,open,77,129,5,2026-05-03T08:41:00Z,2026-05-03T08:41:00Z,2026-05-03T08:41:00Z
org_northstar_001,zendesk,zd_ticket_1808,tkt_001808,cus_00058,2026-05-04T10:13:00Z,normal,Performance,closed,43,507,2.9,2026-05-04T10:13:00Z,2026-05-04T10:13:00Z,2026-05-04T10:13:00Z
org_northstar_001,zendesk,zd_ticket_1809,tkt_001809,cus_00214,2026-05-04T19:00:00Z,low,Login,solved,36,188,4.8,2026-05-04T19:00:00Z,2026-05-04T19:00:00Z,2026-05-04T19:00:00Z
org_northstar_001,zendesk,zd_ticket_1810,tkt_001810,cus_00350,2026-05-04T14:12:00Z,normal,Integration,solved,34,395,4.0,2026-05-04T14:12:00Z,2026-05-04T14:12:00Z,2026-05-04T14:12:00Z
org_northstar_001,zendesk,zd_ticket_1811,tkt_001811,cus_00442,2026-05-04T15:42:00Z,low,Performance,closed,54,507,3.7,2026-05-04T15:42:00Z,2026-05-04T15:42:00Z,2026-05-04T15:42:00Z
org_northstar_001,zendesk,zd_ticket_1812,tkt_001812,cus_00022,2026-05-04T09:55:00Z,low,Integration,closed,13,323,4.3,2026-05-04T09:55:00Z,2026-05-04T09:55:00Z,2026-05-04T09:55:00Z
org_northstar_001,zendesk,zd_ticket_1813,tkt_001813,cus_00208,2026-05-05T13:57:00Z,low,Integration,solved,26,219,5,2026-05-05T13:57:00Z,2026-05-05T13:57:00Z,2026-05-05T13:57:00Z
org_northstar_001,zendesk,zd_ticket_1814,tkt_001814,cus_00455,2026-05-05T13:18:00Z,normal,Bug,closed,29,410,4.6,2026-05-05T13:18:00Z,2026-05-05T13:18:00Z,2026-05-05T13:18:00Z
org_northstar_001,zendesk,zd_ticket_1815,tkt_001815,cus_00221,2026-05-05T16:23:00Z,normal,Integration,closed,42,226,4.0,2026-05-05T16:23:00Z,2026-05-05T16:23:00Z,2026-05-05T16:23:00Z
org_northstar_001,zendesk,zd_ticket_1816,tkt_001816,cus_00229,2026-05-05T12:24:00Z,normal,Performance,closed,20,417,4.5,2026-05-05T12:24:00Z,2026-05-05T12:24:00Z,2026-05-05T12:24:00Z
org_northstar_001,zendesk,zd_ticket_1817,tkt_001817,cus_00122,2026-05-05T12:01:00Z,low,Integration,pending,26,257,5,2026-05-05T12:01:00Z,2026-05-05T12:01:00Z,2026-05-05T12:01:00Z
org_northstar_001,zendesk,zd_ticket_1818,tkt_001818,cus_00390,2026-05-06T08:53:00Z,high,How-to,closed,15,326,3.8,2026-05-06T08:53:00Z,2026-05-06T08:53:00Z,2026-05-06T08:53:00Z
org_northstar_001,zendesk,zd_ticket_1819,tkt_001819,cus_00150,2026-05-06T12:06:00Z,normal,Integration,solved,13,560,4.3,2026-05-06T12:06:00Z,2026-05-06T12:06:00Z,2026-05-06T12:06:00Z
org_northstar_001,zendesk,zd_ticket_1820,tkt_001820,cus_00144,2026-05-06T18:34:00Z,normal,Billing,closed,45,288,4.0,2026-05-06T18:34:00Z,2026-05-06T18:34:00Z,2026-05-06T18:34:00Z
org_northstar_001,zendesk,zd_ticket_1821,tkt_001821,cus_00343,2026-05-06T16:01:00Z,high,Login,closed,26,627,4.7,2026-05-06T16:01:00Z,2026-05-06T16:01:00Z,2026-05-06T16:01:00Z
org_northstar_001,zendesk,zd_ticket_1822,tkt_001822,cus_00299,2026-05-06T18:42:00Z,normal,Integration,closed,89,378,4.5,2026-05-06T18:42:00Z,2026-05-06T18:42:00Z,2026-05-06T18:42:00Z
org_northstar_001,zendesk,zd_ticket_1823,tkt_001823,cus_00231,2026-05-06T08:08:00Z,low,Billing,solved,30,426,5,2026-05-06T08:08:00Z,2026-05-06T08:08:00Z,2026-05-06T08:08:00Z
org_northstar_001,zendesk,zd_ticket_1824,tkt_001824,cus_00291,2026-05-07T09:54:00Z,low,Bug,open,17,257,4.2,2026-05-07T09:54:00Z,2026-05-07T09:54:00Z,2026-05-07T09:54:00Z
org_northstar_001,zendesk,zd_ticket_1825,tkt_001825,cus_00218,2026-05-07T19:31:00Z,low,Integration,solved,35,747,4.8,2026-05-07T19:31:00Z,2026-05-07T19:31:00Z,2026-05-07T19:31:00Z
org_northstar_001,zendesk,zd_ticket_1826,tkt_001826,cus_00153,2026-05-07T08:12:00Z,low,Performance,closed,17,374,5,2026-05-07T08:12:00Z,2026-05-07T08:12:00Z,2026-05-07T08:12:00Z
org_northstar_001,zendesk,zd_ticket_1827,tkt_001827,cus_00229,2026-05-07T17:22:00Z,normal,Billing,closed,93,171,4.9,2026-05-07T17:22:00Z,2026-05-07T17:22:00Z,2026-05-07T17:22:00Z
org_northstar_001,zendesk,zd_ticket_1828,tkt_001828,cus_00299,2026-05-08T11:58:00Z,normal,Bug,closed,21,367,4.1,2026-05-08T11:58:00Z,2026-05-08T11:58:00Z,2026-05-08T11:58:00Z
org_northstar_001,zendesk,zd_ticket_1829,tkt_001829,cus_00066,2026-05-08T12:51:00Z,normal,Integration,solved,23,738,3.5,2026-05-08T12:51:00Z,2026-05-08T12:51:00Z,2026-05-08T12:51:00Z
org_northstar_001,zendesk,zd_ticket_1830,tkt_001830,cus_00059,2026-05-08T08:23:00Z,normal,Billing,solved,21,311,4.9,2026-05-08T08:23:00Z,2026-05-08T08:23:00Z,2026-05-08T08:23:00Z
org_northstar_001,zendesk,zd_ticket_1831,tkt_001831,cus_00186,2026-05-08T14:29:00Z,low,Billing,closed,86,350,4.9,2026-05-08T14:29:00Z,2026-05-08T14:29:00Z,2026-05-08T14:29:00Z
org_northstar_001,zendesk,zd_ticket_1832,tkt_001832,cus_00300,2026-05-08T10:26:00Z,normal,How-to,solved,10,1214,5,2026-05-08T10:26:00Z,2026-05-08T10:26:00Z,2026-05-08T10:26:00Z
org_northstar_001,zendesk,zd_ticket_1833,tkt_001833,cus_00227,2026-05-08T15:52:00Z,high,Billing,closed,21,234,3.3,2026-05-08T15:52:00Z,2026-05-08T15:52:00Z,2026-05-08T15:52:00Z
org_northstar_001,zendesk,zd_ticket_1834,tkt_001834,cus_00464,2026-05-09T19:51:00Z,normal,Integration,closed,65,268,4.5,2026-05-09T19:51:00Z,2026-05-09T19:51:00Z,2026-05-09T19:51:00Z
org_northstar_001,zendesk,zd_ticket_1835,tkt_001835,cus_00317,2026-05-10T18:21:00Z,high,Bug,closed,63,181,4.8,2026-05-10T18:21:00Z,2026-05-10T18:21:00Z,2026-05-10T18:21:00Z
org_northstar_001,zendesk,zd_ticket_1836,tkt_001836,cus_00089,2026-05-10T16:30:00Z,normal,Integration,solved,38,438,4.3,2026-05-10T16:30:00Z,2026-05-10T16:30:00Z,2026-05-10T16:30:00Z
org_northstar_001,zendesk,zd_ticket_1837,tkt_001837,cus_00214,2026-05-10T11:21:00Z,high,How-to,closed,26,209,5,2026-05-10T11:21:00Z,2026-05-10T11:21:00Z,2026-05-10T11:21:00Z
org_northstar_001,zendesk,zd_ticket_1838,tkt_001838,cus_00414,2026-05-10T08:56:00Z,high,How-to,closed,48,449,4.4,2026-05-10T08:56:00Z,2026-05-10T08:56:00Z,2026-05-10T08:56:00Z
