organization_id,source_system,source_record_id,expense_id,expense_date,category,vendor,amount_usd,department,is_recurring,source_updated_at,ingested_at,normalized_at
org_northstar_001,quickbooks,qbo_expense_994,exp_000994,2026-04-24,Contractors,Contractors Vendor 07,4257.1,Operations,false,2026-04-24T19:00:00Z,2026-04-24T19:03:00Z,2026-04-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_995,exp_000995,2026-04-23,Payroll,Payroll Vendor 16,17091.38,People,true,2026-04-23T19:00:00Z,2026-04-23T19:03:00Z,2026-04-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_996,exp_000996,2026-04-03,Software,Software Vendor 05,1244.98,Engineering,true,2026-04-03T19:00:00Z,2026-04-03T19:03:00Z,2026-04-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_997,exp_000997,2026-04-20,Professional Services,Professional Services Vendor 02,3242.84,Finance,false,2026-04-20T19:00:00Z,2026-04-20T19:03:00Z,2026-04-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_998,exp_000998,2026-04-24,Office,Office Vendor 13,557.43,Operations,false,2026-04-24T19:00:00Z,2026-04-24T19:03:00Z,2026-04-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_999,exp_000999,2026-04-06,Contractors,Contractors Vendor 10,3975.64,Operations,false,2026-04-06T19:00:00Z,2026-04-06T19:03:00Z,2026-04-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1000,exp_001000,2026-04-22,Travel,Travel Vendor 12,1115.5,Sales,false,2026-04-22T19:00:00Z,2026-04-22T19:03:00Z,2026-04-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1001,exp_001001,2026-04-07,Professional Services,Professional Services Vendor 06,1101.21,Finance,false,2026-04-07T19:00:00Z,2026-04-07T19:03:00Z,2026-04-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1002,exp_001002,2026-04-18,Travel,Travel Vendor 14,1059.18,Sales,false,2026-04-18T19:00:00Z,2026-04-18T19:03:00Z,2026-04-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1003,exp_001003,2026-04-10,Contractors,Contractors Vendor 12,1371.5,Operations,false,2026-04-10T19:00:00Z,2026-04-10T19:03:00Z,2026-04-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1004,exp_001004,2026-04-03,Office,Office Vendor 08,347.64,Operations,false,2026-04-03T19:00:00Z,2026-04-03T19:03:00Z,2026-04-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1005,exp_001005,2026-04-22,Paid Media,Paid Media Vendor 02,2851.64,Marketing,false,2026-04-22T19:00:00Z,2026-04-22T19:03:00Z,2026-04-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1006,exp_001006,2026-04-14,Contractors,Contractors Vendor 15,1449.63,Operations,false,2026-04-14T19:00:00Z,2026-04-14T19:03:00Z,2026-04-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1007,exp_001007,2026-04-02,Contractors,Contractors Vendor 17,2323.69,Operations,false,2026-04-02T19:00:00Z,2026-04-02T19:03:00Z,2026-04-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1008,exp_001008,2026-04-25,Payroll,Payroll Vendor 16,16902.58,People,true,2026-04-25T19:00:00Z,2026-04-25T19:03:00Z,2026-04-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1009,exp_001009,2026-04-26,Cloud Hosting,Cloud Hosting Vendor 09,5257.03,Engineering,true,2026-04-26T19:00:00Z,2026-04-26T19:03:00Z,2026-04-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1010,exp_001010,2026-04-11,Cloud Hosting,Cloud Hosting Vendor 03,2536.22,Engineering,true,2026-04-11T19:00:00Z,2026-04-11T19:03:00Z,2026-04-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1011,exp_001011,2026-04-24,Travel,Travel Vendor 01,2234.23,Sales,false,2026-04-24T19:00:00Z,2026-04-24T19:03:00Z,2026-04-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1012,exp_001012,2026-04-21,Professional Services,Professional Services Vendor 14,1880.35,Finance,false,2026-04-21T19:00:00Z,2026-04-21T19:03:00Z,2026-04-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1013,exp_001013,2026-04-28,Cloud Hosting,Cloud Hosting Vendor 08,4180.59,Engineering,true,2026-04-28T19:00:00Z,2026-04-28T19:03:00Z,2026-04-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1014,exp_001014,2026-04-27,Software,Software Vendor 17,561.39,Engineering,true,2026-04-27T19:00:00Z,2026-04-27T19:03:00Z,2026-04-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1015,exp_001015,2026-04-21,Cloud Hosting,Cloud Hosting Vendor 15,7080.19,Engineering,true,2026-04-21T19:00:00Z,2026-04-21T19:03:00Z,2026-04-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1016,exp_001016,2026-04-26,Cloud Hosting,Cloud Hosting Vendor 13,2430.37,Engineering,true,2026-04-26T19:00:00Z,2026-04-26T19:03:00Z,2026-04-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1017,exp_001017,2026-04-04,Professional Services,Professional Services Vendor 14,1738.47,Finance,false,2026-04-04T19:00:00Z,2026-04-04T19:03:00Z,2026-04-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1018,exp_001018,2026-04-17,Professional Services,Professional Services Vendor 09,1353.73,Finance,false,2026-04-17T19:00:00Z,2026-04-17T19:03:00Z,2026-04-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1019,exp_001019,2026-04-14,Cloud Hosting,Cloud Hosting Vendor 12,3425.13,Engineering,true,2026-04-14T19:00:00Z,2026-04-14T19:03:00Z,2026-04-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1020,exp_001020,2026-04-02,Professional Services,Professional Services Vendor 06,967.6,Finance,false,2026-04-02T19:00:00Z,2026-04-02T19:03:00Z,2026-04-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1021,exp_001021,2026-04-26,Cloud Hosting,Cloud Hosting Vendor 12,3186.68,Engineering,true,2026-04-26T19:00:00Z,2026-04-26T19:03:00Z,2026-04-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1022,exp_001022,2026-04-25,Cloud Hosting,Cloud Hosting Vendor 01,3075.96,Engineering,true,2026-04-25T19:00:00Z,2026-04-25T19:03:00Z,2026-04-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1023,exp_001023,2026-04-25,Office,Office Vendor 14,390.58,Operations,false,2026-04-25T19:00:00Z,2026-04-25T19:03:00Z,2026-04-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1024,exp_001024,2026-04-07,Professional Services,Professional Services Vendor 09,1849.73,Finance,false,2026-04-07T19:00:00Z,2026-04-07T19:03:00Z,2026-04-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1025,exp_001025,2026-04-14,Software,Software Vendor 03,836.9,Engineering,true,2026-04-14T19:00:00Z,2026-04-14T19:03:00Z,2026-04-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1026,exp_001026,2026-04-17,Professional Services,Professional Services Vendor 04,1183.8,Finance,false,2026-04-17T19:00:00Z,2026-04-17T19:03:00Z,2026-04-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1027,exp_001027,2026-04-01,Software,Software Vendor 13,783.43,Engineering,true,2026-04-01T19:00:00Z,2026-04-01T19:03:00Z,2026-04-01T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1028,exp_001028,2026-04-08,Professional Services,Professional Services Vendor 09,1461.51,Finance,false,2026-04-08T19:00:00Z,2026-04-08T19:03:00Z,2026-04-08T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1029,exp_001029,2026-04-16,Professional Services,Professional Services Vendor 05,1120.44,Finance,false,2026-04-16T19:00:00Z,2026-04-16T19:03:00Z,2026-04-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1030,exp_001030,2026-04-18,Professional Services,Professional Services Vendor 17,979.52,Finance,false,2026-04-18T19:00:00Z,2026-04-18T19:03:00Z,2026-04-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1031,exp_001031,2026-04-07,Paid Media,Paid Media Vendor 03,2646.87,Marketing,false,2026-04-07T19:00:00Z,2026-04-07T19:03:00Z,2026-04-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1032,exp_001032,2026-04-24,Professional Services,Professional Services Vendor 17,1764.6,Finance,false,2026-04-24T19:00:00Z,2026-04-24T19:03:00Z,2026-04-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1033,exp_001033,2026-04-27,Office,Office Vendor 03,448.17,Operations,false,2026-04-27T19:00:00Z,2026-04-27T19:03:00Z,2026-04-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1034,exp_001034,2026-04-24,Cloud Hosting,Cloud Hosting Vendor 17,4975.05,Engineering,true,2026-04-24T19:00:00Z,2026-04-24T19:03:00Z,2026-04-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1035,exp_001035,2026-04-16,Software,Software Vendor 12,836.58,Engineering,true,2026-04-16T19:00:00Z,2026-04-16T19:03:00Z,2026-04-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1036,exp_001036,2026-04-20,Paid Media,Paid Media Vendor 07,2024.09,Marketing,false,2026-04-20T19:00:00Z,2026-04-20T19:03:00Z,2026-04-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1037,exp_001037,2026-04-14,Professional Services,Professional Services Vendor 08,2345.26,Finance,false,2026-04-14T19:00:00Z,2026-04-14T19:03:00Z,2026-04-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1038,exp_001038,2026-04-14,Software,Software Vendor 06,2452.66,Engineering,true,2026-04-14T19:00:00Z,2026-04-14T19:03:00Z,2026-04-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1039,exp_001039,2026-04-22,Office,Office Vendor 07,488.2,Operations,false,2026-04-22T19:00:00Z,2026-04-22T19:03:00Z,2026-04-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1040,exp_001040,2026-04-03,Payroll,Payroll Vendor 07,9709.44,People,true,2026-04-03T19:00:00Z,2026-04-03T19:03:00Z,2026-04-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1041,exp_001041,2026-05-22,Travel,Travel Vendor 09,506.26,Sales,false,2026-05-22T19:00:00Z,2026-05-22T19:03:00Z,2026-05-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1042,exp_001042,2026-05-10,Paid Media,Paid Media Vendor 16,2249.66,Marketing,false,2026-05-10T19:00:00Z,2026-05-10T19:03:00Z,2026-05-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1043,exp_001043,2026-05-14,Office,Office Vendor 10,370.92,Operations,false,2026-05-14T19:00:00Z,2026-05-14T19:03:00Z,2026-05-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1044,exp_001044,2026-05-01,Office,Office Vendor 04,656.14,Operations,false,2026-05-01T19:00:00Z,2026-05-01T19:03:00Z,2026-05-01T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1045,exp_001045,2026-05-03,Paid Media,Paid Media Vendor 13,2354.14,Marketing,false,2026-05-03T19:00:00Z,2026-05-03T19:03:00Z,2026-05-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1046,exp_001046,2026-05-24,Payroll,Payroll Vendor 16,4894.01,People,true,2026-05-24T19:00:00Z,2026-05-24T19:03:00Z,2026-05-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1047,exp_001047,2026-05-20,Software,Software Vendor 12,715.86,Engineering,true,2026-05-20T19:00:00Z,2026-05-20T19:03:00Z,2026-05-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1048,exp_001048,2026-05-01,Office,Office Vendor 09,597.15,Operations,false,2026-05-01T19:00:00Z,2026-05-01T19:03:00Z,2026-05-01T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1049,exp_001049,2026-05-13,Payroll,Payroll Vendor 14,12548.79,People,true,2026-05-13T19:00:00Z,2026-05-13T19:03:00Z,2026-05-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1050,exp_001050,2026-05-28,Travel,Travel Vendor 01,1593.34,Sales,false,2026-05-28T19:00:00Z,2026-05-28T19:03:00Z,2026-05-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1051,exp_001051,2026-05-21,Paid Media,Paid Media Vendor 05,1629.73,Marketing,false,2026-05-21T19:00:00Z,2026-05-21T19:03:00Z,2026-05-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1052,exp_001052,2026-05-06,Office,Office Vendor 01,1112.92,Operations,false,2026-05-06T19:00:00Z,2026-05-06T19:03:00Z,2026-05-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1053,exp_001053,2026-05-24,Travel,Travel Vendor 05,1738.49,Sales,false,2026-05-24T19:00:00Z,2026-05-24T19:03:00Z,2026-05-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1054,exp_001054,2026-05-24,Software,Software Vendor 13,833.65,Engineering,true,2026-05-24T19:00:00Z,2026-05-24T19:03:00Z,2026-05-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1055,exp_001055,2026-05-10,Software,Software Vendor 17,1322.3,Engineering,true,2026-05-10T19:00:00Z,2026-05-10T19:03:00Z,2026-05-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1056,exp_001056,2026-05-15,Paid Media,Paid Media Vendor 09,3275.07,Marketing,false,2026-05-15T19:00:00Z,2026-05-15T19:03:00Z,2026-05-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1057,exp_001057,2026-05-17,Travel,Travel Vendor 05,1150.02,Sales,false,2026-05-17T19:00:00Z,2026-05-17T19:03:00Z,2026-05-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1058,exp_001058,2026-05-25,Paid Media,Paid Media Vendor 01,1630.16,Marketing,false,2026-05-25T19:00:00Z,2026-05-25T19:03:00Z,2026-05-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1059,exp_001059,2026-05-15,Office,Office Vendor 11,571.22,Operations,false,2026-05-15T19:00:00Z,2026-05-15T19:03:00Z,2026-05-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1060,exp_001060,2026-05-10,Software,Software Vendor 16,1365.95,Engineering,true,2026-05-10T19:00:00Z,2026-05-10T19:03:00Z,2026-05-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1061,exp_001061,2026-05-27,Contractors,Contractors Vendor 12,5010.89,Operations,false,2026-05-27T19:00:00Z,2026-05-27T19:03:00Z,2026-05-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1062,exp_001062,2026-05-15,Payroll,Payroll Vendor 08,7717.47,People,true,2026-05-15T19:00:00Z,2026-05-15T19:03:00Z,2026-05-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1063,exp_001063,2026-05-04,Software,Software Vendor 13,402.53,Engineering,true,2026-05-04T19:00:00Z,2026-05-04T19:03:00Z,2026-05-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1064,exp_001064,2026-05-06,Contractors,Contractors Vendor 02,6179.28,Operations,false,2026-05-06T19:00:00Z,2026-05-06T19:03:00Z,2026-05-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1065,exp_001065,2026-05-25,Contractors,Contractors Vendor 11,1656.73,Operations,false,2026-05-25T19:00:00Z,2026-05-25T19:03:00Z,2026-05-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1066,exp_001066,2026-05-19,Cloud Hosting,Cloud Hosting Vendor 05,3772.42,Engineering,true,2026-05-19T19:00:00Z,2026-05-19T19:03:00Z,2026-05-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1067,exp_001067,2026-05-22,Office,Office Vendor 14,955.41,Operations,false,2026-05-22T19:00:00Z,2026-05-22T19:03:00Z,2026-05-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1068,exp_001068,2026-05-20,Professional Services,Professional Services Vendor 05,1756.6,Finance,false,2026-05-20T19:00:00Z,2026-05-20T19:03:00Z,2026-05-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1069,exp_001069,2026-05-08,Contractors,Contractors Vendor 15,2918.68,Operations,false,2026-05-08T19:00:00Z,2026-05-08T19:03:00Z,2026-05-08T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1070,exp_001070,2026-05-28,Cloud Hosting,Cloud Hosting Vendor 02,1619.06,Engineering,true,2026-05-28T19:00:00Z,2026-05-28T19:03:00Z,2026-05-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1071,exp_001071,2026-05-12,Office,Office Vendor 14,578.39,Operations,false,2026-05-12T19:00:00Z,2026-05-12T19:03:00Z,2026-05-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1072,exp_001072,2026-05-22,Software,Software Vendor 13,1207.21,Engineering,true,2026-05-22T19:00:00Z,2026-05-22T19:03:00Z,2026-05-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1073,exp_001073,2026-05-25,Professional Services,Professional Services Vendor 03,1295.47,Finance,false,2026-05-25T19:00:00Z,2026-05-25T19:03:00Z,2026-05-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1074,exp_001074,2026-05-06,Software,Software Vendor 16,1163.45,Engineering,true,2026-05-06T19:00:00Z,2026-05-06T19:03:00Z,2026-05-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1075,exp_001075,2026-05-22,Payroll,Payroll Vendor 16,9084.92,People,true,2026-05-22T19:00:00Z,2026-05-22T19:03:00Z,2026-05-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1076,exp_001076,2026-05-18,Cloud Hosting,Cloud Hosting Vendor 03,2296.87,Engineering,true,2026-05-18T19:00:00Z,2026-05-18T19:03:00Z,2026-05-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1077,exp_001077,2026-05-20,Paid Media,Paid Media Vendor 11,3633.39,Marketing,false,2026-05-20T19:00:00Z,2026-05-20T19:03:00Z,2026-05-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1078,exp_001078,2026-05-21,Travel,Travel Vendor 15,1176.53,Sales,false,2026-05-21T19:00:00Z,2026-05-21T19:03:00Z,2026-05-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1079,exp_001079,2026-05-19,Payroll,Payroll Vendor 03,9461.14,People,true,2026-05-19T19:00:00Z,2026-05-19T19:03:00Z,2026-05-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1080,exp_001080,2026-05-23,Software,Software Vendor 11,512.13,Engineering,true,2026-05-23T19:00:00Z,2026-05-23T19:03:00Z,2026-05-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1081,exp_001081,2026-05-11,Paid Media,Paid Media Vendor 10,1395.15,Marketing,false,2026-05-11T19:00:00Z,2026-05-11T19:03:00Z,2026-05-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1082,exp_001082,2026-05-06,Cloud Hosting,Cloud Hosting Vendor 06,4196.99,Engineering,true,2026-05-06T19:00:00Z,2026-05-06T19:03:00Z,2026-05-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1083,exp_001083,2026-05-14,Payroll,Payroll Vendor 14,12878.53,People,true,2026-05-14T19:00:00Z,2026-05-14T19:03:00Z,2026-05-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1084,exp_001084,2026-05-27,Payroll,Payroll Vendor 05,24939.85,People,true,2026-05-27T19:00:00Z,2026-05-27T19:03:00Z,2026-05-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1085,exp_001085,2026-05-26,Travel,Travel Vendor 03,1019.63,Sales,false,2026-05-26T19:00:00Z,2026-05-26T19:03:00Z,2026-05-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1086,exp_001086,2026-05-21,Cloud Hosting,Cloud Hosting Vendor 09,958.51,Engineering,true,2026-05-21T19:00:00Z,2026-05-21T19:03:00Z,2026-05-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1087,exp_001087,2026-05-15,Software,Software Vendor 09,982.56,Engineering,true,2026-05-15T19:00:00Z,2026-05-15T19:03:00Z,2026-05-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1088,exp_001088,2026-05-02,Cloud Hosting,Cloud Hosting Vendor 17,2073.04,Engineering,true,2026-05-02T19:00:00Z,2026-05-02T19:03:00Z,2026-05-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1089,exp_001089,2026-05-14,Professional Services,Professional Services Vendor 17,1128.03,Finance,false,2026-05-14T19:00:00Z,2026-05-14T19:03:00Z,2026-05-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1090,exp_001090,2026-05-26,Payroll,Payroll Vendor 11,14871.91,People,true,2026-05-26T19:00:00Z,2026-05-26T19:03:00Z,2026-05-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1091,exp_001091,2026-05-13,Software,Software Vendor 10,851.99,Engineering,true,2026-05-13T19:00:00Z,2026-05-13T19:03:00Z,2026-05-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1092,exp_001092,2026-05-09,Office,Office Vendor 18,519.34,Operations,false,2026-05-09T19:00:00Z,2026-05-09T19:03:00Z,2026-05-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1093,exp_001093,2026-05-04,Cloud Hosting,Cloud Hosting Vendor 10,1807.84,Engineering,true,2026-05-04T19:00:00Z,2026-05-04T19:03:00Z,2026-05-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1094,exp_001094,2026-05-18,Contractors,Contractors Vendor 14,3848.17,Operations,false,2026-05-18T19:00:00Z,2026-05-18T19:03:00Z,2026-05-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1095,exp_001095,2026-05-17,Office,Office Vendor 11,151.11,Operations,false,2026-05-17T19:00:00Z,2026-05-17T19:03:00Z,2026-05-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1096,exp_001096,2026-05-11,Professional Services,Professional Services Vendor 16,2286.03,Finance,false,2026-05-11T19:00:00Z,2026-05-11T19:03:00Z,2026-05-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1097,exp_001097,2026-05-27,Payroll,Payroll Vendor 17,6715.75,People,true,2026-05-27T19:00:00Z,2026-05-27T19:03:00Z,2026-05-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1098,exp_001098,2026-05-10,Contractors,Contractors Vendor 05,3393.45,Operations,false,2026-05-10T19:00:00Z,2026-05-10T19:03:00Z,2026-05-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1099,exp_001099,2026-05-23,Payroll,Payroll Vendor 03,24807.76,People,true,2026-05-23T19:00:00Z,2026-05-23T19:03:00Z,2026-05-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1100,exp_001100,2026-05-02,Office,Office Vendor 14,825.87,Operations,false,2026-05-02T19:00:00Z,2026-05-02T19:03:00Z,2026-05-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1101,exp_001101,2026-05-20,Software,Software Vendor 11,1181.91,Engineering,true,2026-05-20T19:00:00Z,2026-05-20T19:03:00Z,2026-05-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1102,exp_001102,2026-05-03,Office,Office Vendor 04,424.15,Operations,false,2026-05-03T19:00:00Z,2026-05-03T19:03:00Z,2026-05-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1103,exp_001103,2026-05-25,Payroll,Payroll Vendor 05,23219.15,People,true,2026-05-25T19:00:00Z,2026-05-25T19:03:00Z,2026-05-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1104,exp_001104,2026-05-26,Cloud Hosting,Cloud Hosting Vendor 17,2212.13,Engineering,true,2026-05-26T19:00:00Z,2026-05-26T19:03:00Z,2026-05-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1105,exp_001105,2026-05-02,Office,Office Vendor 15,507.08,Operations,false,2026-05-02T19:00:00Z,2026-05-02T19:03:00Z,2026-05-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1106,exp_001106,2026-06-12,Cloud Hosting,Cloud Hosting Vendor 13,964.41,Engineering,true,2026-06-12T19:00:00Z,2026-06-12T19:03:00Z,2026-06-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1107,exp_001107,2026-06-23,Software,Software Vendor 16,397.25,Engineering,true,2026-06-23T19:00:00Z,2026-06-23T19:03:00Z,2026-06-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1108,exp_001108,2026-06-10,Office,Office Vendor 10,650.63,Operations,false,2026-06-10T19:00:00Z,2026-06-10T19:03:00Z,2026-06-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1109,exp_001109,2026-06-15,Travel,Travel Vendor 01,1215.24,Sales,false,2026-06-15T19:00:00Z,2026-06-15T19:03:00Z,2026-06-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1110,exp_001110,2026-06-04,Travel,Travel Vendor 01,1430.73,Sales,false,2026-06-04T19:00:00Z,2026-06-04T19:03:00Z,2026-06-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1111,exp_001111,2026-06-20,Travel,Travel Vendor 07,1073.51,Sales,false,2026-06-20T19:00:00Z,2026-06-20T19:03:00Z,2026-06-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1112,exp_001112,2026-06-13,Software,Software Vendor 11,1075.73,Engineering,true,2026-06-13T19:00:00Z,2026-06-13T19:03:00Z,2026-06-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1113,exp_001113,2026-06-02,Cloud Hosting,Cloud Hosting Vendor 08,1879.71,Engineering,true,2026-06-02T19:00:00Z,2026-06-02T19:03:00Z,2026-06-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1114,exp_001114,2026-06-17,Payroll,Payroll Vendor 08,11698.41,People,true,2026-06-17T19:00:00Z,2026-06-17T19:03:00Z,2026-06-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1115,exp_001115,2026-06-28,Payroll,Payroll Vendor 16,19374.64,People,true,2026-06-28T19:00:00Z,2026-06-28T19:03:00Z,2026-06-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1116,exp_001116,2026-06-14,Professional Services,Professional Services Vendor 18,2471.17,Finance,false,2026-06-14T19:00:00Z,2026-06-14T19:03:00Z,2026-06-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1117,exp_001117,2026-06-24,Professional Services,Professional Services Vendor 03,788.07,Finance,false,2026-06-24T19:00:00Z,2026-06-24T19:03:00Z,2026-06-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1118,exp_001118,2026-06-16,Payroll,Payroll Vendor 14,38518.49,People,true,2026-06-16T19:00:00Z,2026-06-16T19:03:00Z,2026-06-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1119,exp_001119,2026-06-06,Professional Services,Professional Services Vendor 17,505.79,Finance,false,2026-06-06T19:00:00Z,2026-06-06T19:03:00Z,2026-06-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_1120,exp_001120,2026-06-12,Travel,Travel Vendor 09,623.87,Sales,false,2026-06-12T19:00:00Z,2026-06-12T19:03:00Z,2026-06-12T19:06:00Z
