organization_id,source_system,source_record_id,subscription_id,customer_id,plan,monthly_recurring_revenue_usd,status,start_date,cancel_date,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_subscription_434,sub_00434,cus_00434,Growth,999,active,2026-06-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_435,sub_00435,cus_00435,Enterprise,3999,active,2026-06-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_436,sub_00436,cus_00436,Scale,1999,active,2026-06-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_437,sub_00437,cus_00437,Scale,1999,active,2026-06-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_438,sub_00438,cus_00438,Scale,1999,active,2026-06-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_439,sub_00439,cus_00439,Starter,499,active,2026-06-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_440,sub_00440,cus_00440,Starter,499,active,2026-06-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_441,sub_00441,cus_00441,Starter,499,active,2026-06-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_442,sub_00442,cus_00442,Starter,499,active,2026-07-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_443,sub_00443,cus_00443,Starter,499,active,2026-07-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_444,sub_00444,cus_00444,Growth,999,active,2026-07-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_445,sub_00445,cus_00445,Starter,499,active,2026-07-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_446,sub_00446,cus_00446,Scale,1999,active,2026-07-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_447,sub_00447,cus_00447,Starter,499,active,2026-07-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_448,sub_00448,cus_00448,Growth,999,active,2026-07-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_449,sub_00449,cus_00449,Scale,1999,active,2026-07-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_450,sub_00450,cus_00450,Starter,499,active,2026-07-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_451,sub_00451,cus_00451,Enterprise,3999,active,2026-07-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_452,sub_00452,cus_00452,Scale,1999,active,2026-07-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_453,sub_00453,cus_00453,Scale,1999,active,2026-07-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_454,sub_00454,cus_00454,Starter,499,active,2026-08-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_455,sub_00455,cus_00455,Enterprise,3999,active,2026-08-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_456,sub_00456,cus_00456,Scale,1999,active,2026-08-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_457,sub_00457,cus_00457,Enterprise,3999,active,2026-08-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_458,sub_00458,cus_00458,Scale,1999,active,2026-08-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_459,sub_00459,cus_00459,Scale,1999,active,2026-08-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_460,sub_00460,cus_00460,Growth,999,active,2026-08-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_461,sub_00461,cus_00461,Starter,499,active,2026-08-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_462,sub_00462,cus_00462,Scale,1999,active,2026-08-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_463,sub_00463,cus_00463,Starter,499,active,2026-08-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_464,sub_00464,cus_00464,Growth,999,active,2026-08-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_465,sub_00465,cus_00465,Scale,1999,active,2026-08-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
