organization_id,source_system,source_record_id,date,channel,sessions,users,conversions,conversion_rate,bounce_rate,revenue_attributed_usd,source_updated_at,ingested_at,normalized_at
org_northstar_001,ga4,ga4_20260529_direct,2026-05-29,Direct,270,204,12,0.0444,0.4245,12163.78,2026-05-29T23:00:00Z,2026-05-30T03:00:00Z,2026-05-30T03:05:00Z
org_northstar_001,ga4,ga4_20260529_referral,2026-05-29,Referral,125,101,4,0.032,0.488,3717.66,2026-05-29T23:00:00Z,2026-05-30T03:00:00Z,2026-05-30T03:05:00Z
org_northstar_001,ga4,ga4_20260529_email,2026-05-29,Email,139,100,7,0.0504,0.4418,5804.38,2026-05-29T23:00:00Z,2026-05-30T03:00:00Z,2026-05-30T03:05:00Z
org_northstar_001,ga4,ga4_20260529_social,2026-05-29,Social,116,91,2,0.0172,0.4748,1478.82,2026-05-29T23:00:00Z,2026-05-30T03:00:00Z,2026-05-30T03:05:00Z
org_northstar_001,ga4,ga4_20260530_organic_search,2026-05-30,Organic Search,365,272,12,0.0329,0.4125,13106.5,2026-05-30T23:00:00Z,2026-05-31T03:00:00Z,2026-05-31T03:05:00Z
org_northstar_001,ga4,ga4_20260530_paid_search,2026-05-30,Paid Search,264,198,10,0.0379,0.4498,9834.67,2026-05-30T23:00:00Z,2026-05-31T03:00:00Z,2026-05-31T03:05:00Z
org_northstar_001,ga4,ga4_20260530_direct,2026-05-30,Direct,229,174,11,0.048,0.4318,11306.38,2026-05-30T23:00:00Z,2026-05-31T03:00:00Z,2026-05-31T03:05:00Z
org_northstar_001,ga4,ga4_20260530_referral,2026-05-30,Referral,104,76,3,0.0288,0.4281,2416.26,2026-05-30T23:00:00Z,2026-05-31T03:00:00Z,2026-05-31T03:05:00Z
org_northstar_001,ga4,ga4_20260530_email,2026-05-30,Email,117,91,6,0.0513,0.4672,4225.74,2026-05-30T23:00:00Z,2026-05-31T03:00:00Z,2026-05-31T03:05:00Z
org_northstar_001,ga4,ga4_20260530_social,2026-05-30,Social,105,79,2,0.019,0.599,2055.13,2026-05-30T23:00:00Z,2026-05-31T03:00:00Z,2026-05-31T03:05:00Z
org_northstar_001,ga4,ga4_20260531_organic_search,2026-05-31,Organic Search,341,278,12,0.0352,0.3799,12263.97,2026-05-31T23:00:00Z,2026-06-01T03:00:00Z,2026-06-01T03:05:00Z
org_northstar_001,ga4,ga4_20260531_paid_search,2026-05-31,Paid Search,309,262,13,0.0421,0.4131,12040.07,2026-05-31T23:00:00Z,2026-06-01T03:00:00Z,2026-06-01T03:05:00Z
org_northstar_001,ga4,ga4_20260531_direct,2026-05-31,Direct,235,183,12,0.0511,0.3968,8920.52,2026-05-31T23:00:00Z,2026-06-01T03:00:00Z,2026-06-01T03:05:00Z
org_northstar_001,ga4,ga4_20260531_referral,2026-05-31,Referral,92,71,2,0.0217,0.4217,1883.45,2026-05-31T23:00:00Z,2026-06-01T03:00:00Z,2026-06-01T03:05:00Z
org_northstar_001,ga4,ga4_20260531_email,2026-05-31,Email,118,97,7,0.0593,0.4339,7037.73,2026-05-31T23:00:00Z,2026-06-01T03:00:00Z,2026-06-01T03:05:00Z
org_northstar_001,ga4,ga4_20260531_social,2026-05-31,Social,84,61,1,0.0119,0.5244,845.23,2026-05-31T23:00:00Z,2026-06-01T03:00:00Z,2026-06-01T03:05:00Z
org_northstar_001,ga4,ga4_20260601_organic_search,2026-06-01,Organic Search,490,358,17,0.0347,0.4327,16778.83,2026-06-01T23:00:00Z,2026-06-02T03:00:00Z,2026-06-02T03:05:00Z
org_northstar_001,ga4,ga4_20260601_paid_search,2026-06-01,Paid Search,326,261,15,0.046,0.4075,12754.76,2026-06-01T23:00:00Z,2026-06-02T03:00:00Z,2026-06-02T03:05:00Z
org_northstar_001,ga4,ga4_20260601_direct,2026-06-01,Direct,313,226,15,0.0479,0.4528,10758.96,2026-06-01T23:00:00Z,2026-06-02T03:00:00Z,2026-06-02T03:05:00Z
org_northstar_001,ga4,ga4_20260601_referral,2026-06-01,Referral,117,95,3,0.0256,0.3788,3213.69,2026-06-01T23:00:00Z,2026-06-02T03:00:00Z,2026-06-02T03:05:00Z
org_northstar_001,ga4,ga4_20260601_email,2026-06-01,Email,165,137,10,0.0606,0.4181,10363.75,2026-06-01T23:00:00Z,2026-06-02T03:00:00Z,2026-06-02T03:05:00Z
org_northstar_001,ga4,ga4_20260601_social,2026-06-01,Social,120,97,2,0.0167,0.5703,2192.38,2026-06-01T23:00:00Z,2026-06-02T03:00:00Z,2026-06-02T03:05:00Z
org_northstar_001,ga4,ga4_20260602_organic_search,2026-06-02,Organic Search,494,356,16,0.0324,0.4324,14643.1,2026-06-02T23:00:00Z,2026-06-03T03:00:00Z,2026-06-03T03:05:00Z
org_northstar_001,ga4,ga4_20260602_paid_search,2026-06-02,Paid Search,376,293,16,0.0426,0.435,15815.92,2026-06-02T23:00:00Z,2026-06-03T03:00:00Z,2026-06-03T03:05:00Z
org_northstar_001,ga4,ga4_20260602_direct,2026-06-02,Direct,299,239,15,0.0502,0.3799,16369.16,2026-06-02T23:00:00Z,2026-06-03T03:00:00Z,2026-06-03T03:05:00Z
org_northstar_001,ga4,ga4_20260602_referral,2026-06-02,Referral,130,105,4,0.0308,0.4615,4110.53,2026-06-02T23:00:00Z,2026-06-03T03:00:00Z,2026-06-03T03:05:00Z
org_northstar_001,ga4,ga4_20260602_email,2026-06-02,Email,135,107,7,0.0519,0.468,4973.89,2026-06-02T23:00:00Z,2026-06-03T03:00:00Z,2026-06-03T03:05:00Z
org_northstar_001,ga4,ga4_20260602_social,2026-06-02,Social,124,105,2,0.0161,0.507,2070.75,2026-06-02T23:00:00Z,2026-06-03T03:00:00Z,2026-06-03T03:05:00Z
org_northstar_001,ga4,ga4_20260603_organic_search,2026-06-03,Organic Search,463,337,15,0.0324,0.3722,10903.46,2026-06-03T23:00:00Z,2026-06-04T03:00:00Z,2026-06-04T03:05:00Z
org_northstar_001,ga4,ga4_20260603_paid_search,2026-06-03,Paid Search,360,261,14,0.0389,0.402,10561.23,2026-06-03T23:00:00Z,2026-06-04T03:00:00Z,2026-06-04T03:05:00Z
org_northstar_001,ga4,ga4_20260603_direct,2026-06-03,Direct,316,257,15,0.0475,0.3922,14509.96,2026-06-03T23:00:00Z,2026-06-04T03:00:00Z,2026-06-04T03:05:00Z
org_northstar_001,ga4,ga4_20260603_referral,2026-06-03,Referral,126,98,4,0.0317,0.4859,4161.82,2026-06-03T23:00:00Z,2026-06-04T03:00:00Z,2026-06-04T03:05:00Z
org_northstar_001,ga4,ga4_20260603_email,2026-06-03,Email,161,117,9,0.0559,0.3772,8123.47,2026-06-03T23:00:00Z,2026-06-04T03:00:00Z,2026-06-04T03:05:00Z
org_northstar_001,ga4,ga4_20260603_social,2026-06-03,Social,132,96,2,0.0152,0.5621,1741.44,2026-06-03T23:00:00Z,2026-06-04T03:00:00Z,2026-06-04T03:05:00Z
org_northstar_001,ga4,ga4_20260604_organic_search,2026-06-04,Organic Search,470,386,19,0.0404,0.4271,17030.51,2026-06-04T23:00:00Z,2026-06-05T03:00:00Z,2026-06-05T03:05:00Z
org_northstar_001,ga4,ga4_20260604_paid_search,2026-06-04,Paid Search,336,256,14,0.0417,0.4379,11985.92,2026-06-04T23:00:00Z,2026-06-05T03:00:00Z,2026-06-05T03:05:00Z
org_northstar_001,ga4,ga4_20260604_direct,2026-06-04,Direct,323,263,17,0.0526,0.4382,14307.89,2026-06-04T23:00:00Z,2026-06-05T03:00:00Z,2026-06-05T03:05:00Z
org_northstar_001,ga4,ga4_20260604_referral,2026-06-04,Referral,130,108,4,0.0308,0.4119,3389.43,2026-06-04T23:00:00Z,2026-06-05T03:00:00Z,2026-06-05T03:05:00Z
org_northstar_001,ga4,ga4_20260604_email,2026-06-04,Email,141,119,8,0.0567,0.4772,8150.66,2026-06-04T23:00:00Z,2026-06-05T03:00:00Z,2026-06-05T03:05:00Z
org_northstar_001,ga4,ga4_20260604_social,2026-06-04,Social,127,105,2,0.0157,0.5291,1681.36,2026-06-04T23:00:00Z,2026-06-05T03:00:00Z,2026-06-05T03:05:00Z
org_northstar_001,ga4,ga4_20260605_organic_search,2026-06-05,Organic Search,403,310,14,0.0347,0.4286,13845.88,2026-06-05T23:00:00Z,2026-06-06T03:00:00Z,2026-06-06T03:05:00Z
org_northstar_001,ga4,ga4_20260605_paid_search,2026-06-05,Paid Search,354,278,14,0.0395,0.358,10475.63,2026-06-05T23:00:00Z,2026-06-06T03:00:00Z,2026-06-06T03:05:00Z
org_northstar_001,ga4,ga4_20260605_direct,2026-06-05,Direct,275,202,14,0.0509,0.4271,15290.11,2026-06-05T23:00:00Z,2026-06-06T03:00:00Z,2026-06-06T03:05:00Z
org_northstar_001,ga4,ga4_20260605_referral,2026-06-05,Referral,120,96,3,0.025,0.4681,3281.89,2026-06-05T23:00:00Z,2026-06-06T03:00:00Z,2026-06-06T03:05:00Z
org_northstar_001,ga4,ga4_20260605_email,2026-06-05,Email,166,135,10,0.0602,0.4131,9148.19,2026-06-05T23:00:00Z,2026-06-06T03:00:00Z,2026-06-06T03:05:00Z
org_northstar_001,ga4,ga4_20260605_social,2026-06-05,Social,117,94,2,0.0171,0.5253,2001.38,2026-06-05T23:00:00Z,2026-06-06T03:00:00Z,2026-06-06T03:05:00Z
org_northstar_001,ga4,ga4_20260606_organic_search,2026-06-06,Organic Search,325,240,10,0.0308,0.4505,9788.11,2026-06-06T23:00:00Z,2026-06-07T03:00:00Z,2026-06-07T03:05:00Z
org_northstar_001,ga4,ga4_20260606_paid_search,2026-06-06,Paid Search,308,240,13,0.0422,0.4413,9873.26,2026-06-06T23:00:00Z,2026-06-07T03:00:00Z,2026-06-07T03:05:00Z
org_northstar_001,ga4,ga4_20260606_direct,2026-06-06,Direct,252,185,10,0.0397,0.3893,7756.6,2026-06-06T23:00:00Z,2026-06-07T03:00:00Z,2026-06-07T03:05:00Z
org_northstar_001,ga4,ga4_20260606_referral,2026-06-06,Referral,91,74,2,0.022,0.4523,1461.04,2026-06-06T23:00:00Z,2026-06-07T03:00:00Z,2026-06-07T03:05:00Z
org_northstar_001,ga4,ga4_20260606_email,2026-06-06,Email,125,98,6,0.048,0.4149,4518.25,2026-06-06T23:00:00Z,2026-06-07T03:00:00Z,2026-06-07T03:05:00Z
org_northstar_001,ga4,ga4_20260606_social,2026-06-06,Social,100,82,2,0.02,0.5816,1585.71,2026-06-06T23:00:00Z,2026-06-07T03:00:00Z,2026-06-07T03:05:00Z
org_northstar_001,ga4,ga4_20260607_organic_search,2026-06-07,Organic Search,337,258,12,0.0356,0.4389,11642.58,2026-06-07T23:00:00Z,2026-06-08T03:00:00Z,2026-06-08T03:05:00Z
org_northstar_001,ga4,ga4_20260607_paid_search,2026-06-07,Paid Search,300,256,11,0.0367,0.4467,9918.4,2026-06-07T23:00:00Z,2026-06-08T03:00:00Z,2026-06-08T03:05:00Z
org_northstar_001,ga4,ga4_20260607_direct,2026-06-07,Direct,213,170,10,0.0469,0.4585,8161.53,2026-06-07T23:00:00Z,2026-06-08T03:00:00Z,2026-06-08T03:05:00Z
org_northstar_001,ga4,ga4_20260607_referral,2026-06-07,Referral,90,70,2,0.0222,0.393,1532.16,2026-06-07T23:00:00Z,2026-06-08T03:00:00Z,2026-06-08T03:05:00Z
org_northstar_001,ga4,ga4_20260607_email,2026-06-07,Email,106,84,5,0.0472,0.4043,4171.29,2026-06-07T23:00:00Z,2026-06-08T03:00:00Z,2026-06-08T03:05:00Z
org_northstar_001,ga4,ga4_20260607_social,2026-06-07,Social,103,85,2,0.0194,0.517,1621.52,2026-06-07T23:00:00Z,2026-06-08T03:00:00Z,2026-06-08T03:05:00Z
org_northstar_001,ga4,ga4_20260608_organic_search,2026-06-08,Organic Search,474,397,16,0.0338,0.4326,13224.1,2026-06-08T23:00:00Z,2026-06-09T03:00:00Z,2026-06-09T03:05:00Z
org_northstar_001,ga4,ga4_20260608_paid_search,2026-06-08,Paid Search,401,327,17,0.0424,0.3795,15181.11,2026-06-08T23:00:00Z,2026-06-09T03:00:00Z,2026-06-09T03:05:00Z
org_northstar_001,ga4,ga4_20260608_direct,2026-06-08,Direct,325,237,14,0.0431,0.4462,11487.1,2026-06-08T23:00:00Z,2026-06-09T03:00:00Z,2026-06-09T03:05:00Z
org_northstar_001,ga4,ga4_20260608_referral,2026-06-08,Referral,114,87,3,0.0263,0.4381,2703.49,2026-06-08T23:00:00Z,2026-06-09T03:00:00Z,2026-06-09T03:05:00Z
org_northstar_001,ga4,ga4_20260608_email,2026-06-08,Email,157,114,8,0.051,0.3888,6050.31,2026-06-08T23:00:00Z,2026-06-09T03:00:00Z,2026-06-09T03:05:00Z
org_northstar_001,ga4,ga4_20260608_social,2026-06-08,Social,133,98,2,0.015,0.6054,1812.46,2026-06-08T23:00:00Z,2026-06-09T03:00:00Z,2026-06-09T03:05:00Z
org_northstar_001,ga4,ga4_20260609_organic_search,2026-06-09,Organic Search,475,354,17,0.0358,0.4534,14295.9,2026-06-09T23:00:00Z,2026-06-10T03:00:00Z,2026-06-10T03:05:00Z
org_northstar_001,ga4,ga4_20260609_paid_search,2026-06-09,Paid Search,353,297,14,0.0397,0.3997,10917.02,2026-06-09T23:00:00Z,2026-06-10T03:00:00Z,2026-06-10T03:05:00Z
org_northstar_001,ga4,ga4_20260609_direct,2026-06-09,Direct,271,215,14,0.0517,0.4544,14316.88,2026-06-09T23:00:00Z,2026-06-10T03:00:00Z,2026-06-10T03:05:00Z
org_northstar_001,ga4,ga4_20260609_referral,2026-06-09,Referral,121,92,3,0.0248,0.3373,3010.82,2026-06-09T23:00:00Z,2026-06-10T03:00:00Z,2026-06-10T03:05:00Z
org_northstar_001,ga4,ga4_20260609_email,2026-06-09,Email,140,118,8,0.0571,0.4211,5793.42,2026-06-09T23:00:00Z,2026-06-10T03:00:00Z,2026-06-10T03:05:00Z
org_northstar_001,ga4,ga4_20260609_social,2026-06-09,Social,126,90,2,0.0159,0.6123,1789.43,2026-06-09T23:00:00Z,2026-06-10T03:00:00Z,2026-06-10T03:05:00Z
org_northstar_001,ga4,ga4_20260610_organic_search,2026-06-10,Organic Search,476,374,17,0.0357,0.3909,12921.73,2026-06-10T23:00:00Z,2026-06-11T03:00:00Z,2026-06-11T03:05:00Z
org_northstar_001,ga4,ga4_20260610_paid_search,2026-06-10,Paid Search,396,285,18,0.0455,0.4846,18357.81,2026-06-10T23:00:00Z,2026-06-11T03:00:00Z,2026-06-11T03:05:00Z
org_northstar_001,ga4,ga4_20260610_direct,2026-06-10,Direct,300,252,14,0.0467,0.3668,13392.41,2026-06-10T23:00:00Z,2026-06-11T03:00:00Z,2026-06-11T03:05:00Z
org_northstar_001,ga4,ga4_20260610_referral,2026-06-10,Referral,111,82,3,0.027,0.3769,2853.19,2026-06-10T23:00:00Z,2026-06-11T03:00:00Z,2026-06-11T03:05:00Z
org_northstar_001,ga4,ga4_20260610_email,2026-06-10,Email,140,109,8,0.0571,0.4374,7208.95,2026-06-10T23:00:00Z,2026-06-11T03:00:00Z,2026-06-11T03:05:00Z
org_northstar_001,ga4,ga4_20260610_social,2026-06-10,Social,123,90,2,0.0163,0.579,1799.59,2026-06-10T23:00:00Z,2026-06-11T03:00:00Z,2026-06-11T03:05:00Z
org_northstar_001,ga4,ga4_20260611_organic_search,2026-06-11,Organic Search,487,371,17,0.0349,0.4446,18548.22,2026-06-11T23:00:00Z,2026-06-12T03:00:00Z,2026-06-12T03:05:00Z
org_northstar_001,ga4,ga4_20260611_paid_search,2026-06-11,Paid Search,351,294,16,0.0456,0.4351,12232.78,2026-06-11T23:00:00Z,2026-06-12T03:00:00Z,2026-06-12T03:05:00Z
org_northstar_001,ga4,ga4_20260611_direct,2026-06-11,Direct,276,230,12,0.0435,0.4139,9180.8,2026-06-11T23:00:00Z,2026-06-12T03:00:00Z,2026-06-12T03:05:00Z
org_northstar_001,ga4,ga4_20260611_referral,2026-06-11,Referral,131,111,4,0.0305,0.4625,3346.69,2026-06-11T23:00:00Z,2026-06-12T03:00:00Z,2026-06-12T03:05:00Z
org_northstar_001,ga4,ga4_20260611_email,2026-06-11,Email,140,108,8,0.0571,0.455,7422.77,2026-06-11T23:00:00Z,2026-06-12T03:00:00Z,2026-06-12T03:05:00Z
org_northstar_001,ga4,ga4_20260611_social,2026-06-11,Social,105,87,2,0.019,0.5952,1755.86,2026-06-11T23:00:00Z,2026-06-12T03:00:00Z,2026-06-12T03:05:00Z
org_northstar_001,ga4,ga4_20260612_organic_search,2026-06-12,Organic Search,466,350,16,0.0343,0.4969,16329.2,2026-06-12T23:00:00Z,2026-06-13T03:00:00Z,2026-06-13T03:05:00Z
org_northstar_001,ga4,ga4_20260612_paid_search,2026-06-12,Paid Search,395,330,15,0.038,0.3893,14611.08,2026-06-12T23:00:00Z,2026-06-13T03:00:00Z,2026-06-13T03:05:00Z
org_northstar_001,ga4,ga4_20260612_direct,2026-06-12,Direct,314,228,13,0.0414,0.4506,11832.55,2026-06-12T23:00:00Z,2026-06-13T03:00:00Z,2026-06-13T03:05:00Z
org_northstar_001,ga4,ga4_20260612_referral,2026-06-12,Referral,133,96,4,0.0301,0.3528,4038.06,2026-06-12T23:00:00Z,2026-06-13T03:00:00Z,2026-06-13T03:05:00Z
org_northstar_001,ga4,ga4_20260612_email,2026-06-12,Email,135,100,7,0.0519,0.4264,5139.14,2026-06-12T23:00:00Z,2026-06-13T03:00:00Z,2026-06-13T03:05:00Z
org_northstar_001,ga4,ga4_20260612_social,2026-06-12,Social,110,93,2,0.0182,0.6092,1906.49,2026-06-12T23:00:00Z,2026-06-13T03:00:00Z,2026-06-13T03:05:00Z
org_northstar_001,ga4,ga4_20260613_organic_search,2026-06-13,Organic Search,348,270,12,0.0345,0.4762,10493.39,2026-06-13T23:00:00Z,2026-06-14T03:00:00Z,2026-06-14T03:05:00Z
org_northstar_001,ga4,ga4_20260613_paid_search,2026-06-13,Paid Search,290,212,13,0.0448,0.4424,13818.21,2026-06-13T23:00:00Z,2026-06-14T03:00:00Z,2026-06-14T03:05:00Z
org_northstar_001,ga4,ga4_20260613_direct,2026-06-13,Direct,220,164,11,0.05,0.3997,11235.92,2026-06-13T23:00:00Z,2026-06-14T03:00:00Z,2026-06-14T03:05:00Z
org_northstar_001,ga4,ga4_20260613_referral,2026-06-13,Referral,85,65,3,0.0353,0.4432,3060.15,2026-06-13T23:00:00Z,2026-06-14T03:00:00Z,2026-06-14T03:05:00Z
org_northstar_001,ga4,ga4_20260613_email,2026-06-13,Email,104,88,6,0.0577,0.4622,5254.19,2026-06-13T23:00:00Z,2026-06-14T03:00:00Z,2026-06-14T03:05:00Z
org_northstar_001,ga4,ga4_20260613_social,2026-06-13,Social,95,77,2,0.0211,0.5195,1839.04,2026-06-13T23:00:00Z,2026-06-14T03:00:00Z,2026-06-14T03:05:00Z
org_northstar_001,ga4,ga4_20260614_organic_search,2026-06-14,Organic Search,354,289,11,0.0311,0.4453,8448.81,2026-06-14T23:00:00Z,2026-06-15T03:00:00Z,2026-06-15T03:05:00Z
org_northstar_001,ga4,ga4_20260614_paid_search,2026-06-14,Paid Search,300,252,13,0.0433,0.3857,9633.75,2026-06-14T23:00:00Z,2026-06-15T03:00:00Z,2026-06-15T03:05:00Z
org_northstar_001,ga4,ga4_20260614_direct,2026-06-14,Direct,220,175,11,0.05,0.4278,8184.7,2026-06-14T23:00:00Z,2026-06-15T03:00:00Z,2026-06-15T03:05:00Z
org_northstar_001,ga4,ga4_20260614_referral,2026-06-14,Referral,82,60,2,0.0244,0.447,2169.18,2026-06-14T23:00:00Z,2026-06-15T03:00:00Z,2026-06-15T03:05:00Z
org_northstar_001,ga4,ga4_20260614_email,2026-06-14,Email,121,93,7,0.0579,0.4366,7293.22,2026-06-14T23:00:00Z,2026-06-15T03:00:00Z,2026-06-15T03:05:00Z
org_northstar_001,ga4,ga4_20260614_social,2026-06-14,Social,91,67,2,0.022,0.5665,2063.08,2026-06-14T23:00:00Z,2026-06-15T03:00:00Z,2026-06-15T03:05:00Z
org_northstar_001,ga4,ga4_20260615_organic_search,2026-06-15,Organic Search,480,347,17,0.0354,0.4455,16111.1,2026-06-15T23:00:00Z,2026-06-16T03:00:00Z,2026-06-16T03:05:00Z
org_northstar_001,ga4,ga4_20260615_paid_search,2026-06-15,Paid Search,357,272,14,0.0392,0.4172,13262.32,2026-06-15T23:00:00Z,2026-06-16T03:00:00Z,2026-06-16T03:05:00Z
org_northstar_001,ga4,ga4_20260615_direct,2026-06-15,Direct,297,253,13,0.0438,0.4107,9485.33,2026-06-15T23:00:00Z,2026-06-16T03:00:00Z,2026-06-16T03:05:00Z
org_northstar_001,ga4,ga4_20260615_referral,2026-06-15,Referral,120,94,4,0.0333,0.4522,3759.77,2026-06-15T23:00:00Z,2026-06-16T03:00:00Z,2026-06-16T03:05:00Z
org_northstar_001,ga4,ga4_20260615_email,2026-06-15,Email,139,107,8,0.0576,0.4078,5925.7,2026-06-15T23:00:00Z,2026-06-16T03:00:00Z,2026-06-16T03:05:00Z
org_northstar_001,ga4,ga4_20260615_social,2026-06-15,Social,116,99,2,0.0172,0.5923,1861.37,2026-06-15T23:00:00Z,2026-06-16T03:00:00Z,2026-06-16T03:05:00Z
org_northstar_001,ga4,ga4_20260616_organic_search,2026-06-16,Organic Search,498,425,16,0.0321,0.4401,15389.64,2026-06-16T23:00:00Z,2026-06-17T03:00:00Z,2026-06-17T03:05:00Z
org_northstar_001,ga4,ga4_20260616_paid_search,2026-06-16,Paid Search,390,286,14,0.0359,0.4439,11562.01,2026-06-16T23:00:00Z,2026-06-17T03:00:00Z,2026-06-17T03:05:00Z
org_northstar_001,ga4,ga4_20260616_direct,2026-06-16,Direct,271,199,12,0.0443,0.473,12658.61,2026-06-16T23:00:00Z,2026-06-17T03:00:00Z,2026-06-17T03:05:00Z
org_northstar_001,ga4,ga4_20260616_referral,2026-06-16,Referral,111,82,3,0.027,0.3885,2958.32,2026-06-16T23:00:00Z,2026-06-17T03:00:00Z,2026-06-17T03:05:00Z
org_northstar_001,ga4,ga4_20260616_email,2026-06-16,Email,131,96,8,0.0611,0.4864,6862.52,2026-06-16T23:00:00Z,2026-06-17T03:00:00Z,2026-06-17T03:05:00Z
org_northstar_001,ga4,ga4_20260616_social,2026-06-16,Social,131,103,2,0.0153,0.4948,1594.16,2026-06-16T23:00:00Z,2026-06-17T03:00:00Z,2026-06-17T03:05:00Z
org_northstar_001,ga4,ga4_20260617_organic_search,2026-06-17,Organic Search,475,342,15,0.0316,0.4313,15045.44,2026-06-17T23:00:00Z,2026-06-18T03:00:00Z,2026-06-18T03:05:00Z
org_northstar_001,ga4,ga4_20260617_paid_search,2026-06-17,Paid Search,335,252,13,0.0388,0.4964,13259.18,2026-06-17T23:00:00Z,2026-06-18T03:00:00Z,2026-06-18T03:05:00Z
org_northstar_001,ga4,ga4_20260617_direct,2026-06-17,Direct,319,250,13,0.0408,0.4369,12905.05,2026-06-17T23:00:00Z,2026-06-18T03:00:00Z,2026-06-18T03:05:00Z
org_northstar_001,ga4,ga4_20260617_referral,2026-06-17,Referral,123,99,4,0.0325,0.3819,3744.07,2026-06-17T23:00:00Z,2026-06-18T03:00:00Z,2026-06-18T03:05:00Z
org_northstar_001,ga4,ga4_20260617_email,2026-06-17,Email,149,120,9,0.0604,0.3986,7991.16,2026-06-17T23:00:00Z,2026-06-18T03:00:00Z,2026-06-18T03:05:00Z
org_northstar_001,ga4,ga4_20260617_social,2026-06-17,Social,105,83,2,0.019,0.5656,2092.13,2026-06-17T23:00:00Z,2026-06-18T03:00:00Z,2026-06-18T03:05:00Z
org_northstar_001,ga4,ga4_20260618_organic_search,2026-06-18,Organic Search,443,327,14,0.0316,0.4171,11435.83,2026-06-18T23:00:00Z,2026-06-19T03:00:00Z,2026-06-19T03:05:00Z
org_northstar_001,ga4,ga4_20260618_paid_search,2026-06-18,Paid Search,371,268,17,0.0458,0.4122,16652.91,2026-06-18T23:00:00Z,2026-06-19T03:00:00Z,2026-06-19T03:05:00Z
org_northstar_001,ga4,ga4_20260618_direct,2026-06-18,Direct,323,249,13,0.0402,0.4056,13022.5,2026-06-18T23:00:00Z,2026-06-19T03:00:00Z,2026-06-19T03:05:00Z
org_northstar_001,ga4,ga4_20260618_referral,2026-06-18,Referral,124,97,4,0.0323,0.3706,3253.85,2026-06-18T23:00:00Z,2026-06-19T03:00:00Z,2026-06-19T03:05:00Z
org_northstar_001,ga4,ga4_20260618_email,2026-06-18,Email,146,125,8,0.0548,0.4432,8433.16,2026-06-18T23:00:00Z,2026-06-19T03:00:00Z,2026-06-19T03:05:00Z
org_northstar_001,ga4,ga4_20260618_social,2026-06-18,Social,116,96,2,0.0172,0.5794,1874.09,2026-06-18T23:00:00Z,2026-06-19T03:00:00Z,2026-06-19T03:05:00Z
org_northstar_001,ga4,ga4_20260619_organic_search,2026-06-19,Organic Search,412,306,17,0.0413,0.3785,17023.39,2026-06-19T23:00:00Z,2026-06-20T03:00:00Z,2026-06-20T03:05:00Z
org_northstar_001,ga4,ga4_20260619_paid_search,2026-06-19,Paid Search,373,298,15,0.0402,0.4525,11611.68,2026-06-19T23:00:00Z,2026-06-20T03:00:00Z,2026-06-20T03:05:00Z
org_northstar_001,ga4,ga4_20260619_direct,2026-06-19,Direct,299,219,14,0.0468,0.4417,10868.06,2026-06-19T23:00:00Z,2026-06-20T03:00:00Z,2026-06-20T03:05:00Z
org_northstar_001,ga4,ga4_20260619_referral,2026-06-19,Referral,114,85,3,0.0263,0.3898,2299.69,2026-06-19T23:00:00Z,2026-06-20T03:00:00Z,2026-06-20T03:05:00Z
org_northstar_001,ga4,ga4_20260619_email,2026-06-19,Email,159,126,8,0.0503,0.5021,7960.3,2026-06-19T23:00:00Z,2026-06-20T03:00:00Z,2026-06-20T03:05:00Z
org_northstar_001,ga4,ga4_20260619_social,2026-06-19,Social,105,78,2,0.019,0.5597,1681.83,2026-06-19T23:00:00Z,2026-06-20T03:00:00Z,2026-06-20T03:05:00Z
org_northstar_001,ga4,ga4_20260620_organic_search,2026-06-20,Organic Search,380,314,12,0.0316,0.3829,11178.3,2026-06-20T23:00:00Z,2026-06-21T03:00:00Z,2026-06-21T03:05:00Z
org_northstar_001,ga4,ga4_20260620_paid_search,2026-06-20,Paid Search,248,181,10,0.0403,0.4237,9314.39,2026-06-20T23:00:00Z,2026-06-21T03:00:00Z,2026-06-21T03:05:00Z
org_northstar_001,ga4,ga4_20260620_direct,2026-06-20,Direct,213,155,9,0.0423,0.4302,8891.69,2026-06-20T23:00:00Z,2026-06-21T03:00:00Z,2026-06-21T03:05:00Z
org_northstar_001,ga4,ga4_20260620_referral,2026-06-20,Referral,88,73,3,0.0341,0.4848,3295.99,2026-06-20T23:00:00Z,2026-06-21T03:00:00Z,2026-06-21T03:05:00Z
org_northstar_001,ga4,ga4_20260620_email,2026-06-20,Email,101,79,5,0.0495,0.3568,5304.77,2026-06-20T23:00:00Z,2026-06-21T03:00:00Z,2026-06-21T03:05:00Z
org_northstar_001,ga4,ga4_20260620_social,2026-06-20,Social,93,75,2,0.0215,0.5218,2033.89,2026-06-20T23:00:00Z,2026-06-21T03:00:00Z,2026-06-21T03:05:00Z
org_northstar_001,ga4,ga4_20260621_organic_search,2026-06-21,Organic Search,336,278,12,0.0357,0.3754,10390.1,2026-06-21T23:00:00Z,2026-06-22T03:00:00Z,2026-06-22T03:05:00Z
org_northstar_001,ga4,ga4_20260621_paid_search,2026-06-21,Paid Search,293,220,13,0.0444,0.4284,13321.71,2026-06-21T23:00:00Z,2026-06-22T03:00:00Z,2026-06-22T03:05:00Z
