organization_id,source_system,source_record_id,deal_id,company_id,deal_name,stage,amount_usd,created_date,close_date,owner_id,pipeline,is_closed_won,source_updated_at,ingested_at,normalized_at
org_northstar_001,hubspot,hub_deal_679,deal_00679,cmp_0109,Company 0109 Opportunity 679,proposal,4690.25,2026-03-20,2026-05-08,owner_10,new_business,false,2026-05-08T18:00:00Z,2026-05-08T18:05:00Z,2026-05-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_680,deal_00680,cmp_0211,Company 0211 Opportunity 680,closed_won,16226.47,2026-03-19,2026-04-13,owner_12,new_business,true,2026-04-13T18:00:00Z,2026-04-13T18:05:00Z,2026-04-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_681,deal_00681,cmp_0216,Company 0216 Opportunity 681,qualification,12815.45,2026-03-09,2026-04-26,owner_04,new_business,false,2026-04-26T18:00:00Z,2026-04-26T18:05:00Z,2026-04-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_682,deal_00682,cmp_0130,Company 0130 Opportunity 682,qualification,10794.33,2026-03-23,2026-04-07,owner_12,new_business,false,2026-04-07T18:00:00Z,2026-04-07T18:05:00Z,2026-04-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_683,deal_00683,cmp_0021,Company 0021 Opportunity 683,qualification,7334.24,2026-03-08,2026-03-30,owner_04,new_business,false,2026-03-30T18:00:00Z,2026-03-30T18:05:00Z,2026-03-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_684,deal_00684,cmp_0142,Company 0142 Opportunity 684,closed_won,4413.86,2026-03-04,2026-04-16,owner_12,new_business,true,2026-04-16T18:00:00Z,2026-04-16T18:05:00Z,2026-04-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_685,deal_00685,cmp_0008,Company 0008 Opportunity 685,closed_lost,1777.38,2026-03-14,2026-03-27,owner_02,new_business,false,2026-03-27T18:00:00Z,2026-03-27T18:05:00Z,2026-03-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_686,deal_00686,cmp_0189,Company 0189 Opportunity 686,proposal,5614.62,2026-03-11,2026-04-13,owner_11,new_business,false,2026-04-13T18:00:00Z,2026-04-13T18:05:00Z,2026-04-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_687,deal_00687,cmp_0075,Company 0075 Opportunity 687,demo,4978.4,2026-03-07,2026-04-07,owner_07,new_business,false,2026-04-07T18:00:00Z,2026-04-07T18:05:00Z,2026-04-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_688,deal_00688,cmp_0026,Company 0026 Opportunity 688,demo,2785.71,2026-03-09,2026-03-16,owner_05,new_business,false,2026-03-16T18:00:00Z,2026-03-16T18:05:00Z,2026-03-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_689,deal_00689,cmp_0105,Company 0105 Opportunity 689,demo,4683.08,2026-03-14,2026-03-28,owner_01,new_business,false,2026-03-28T18:00:00Z,2026-03-28T18:05:00Z,2026-03-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_690,deal_00690,cmp_0243,Company 0243 Opportunity 690,closed_lost,4009.57,2026-03-26,2026-05-20,owner_08,new_business,false,2026-05-20T18:00:00Z,2026-05-20T18:05:00Z,2026-05-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_691,deal_00691,cmp_0103,Company 0103 Opportunity 691,closed_lost,3951.02,2026-04-23,2026-05-17,owner_08,new_business,false,2026-05-17T18:00:00Z,2026-05-17T18:05:00Z,2026-05-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_692,deal_00692,cmp_0069,Company 0069 Opportunity 692,closed_lost,6895.26,2026-04-01,2026-04-23,owner_02,new_business,false,2026-04-23T18:00:00Z,2026-04-23T18:05:00Z,2026-04-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_693,deal_00693,cmp_0138,Company 0138 Opportunity 693,qualification,3196.83,2026-04-24,2026-05-24,owner_05,new_business,false,2026-05-24T18:00:00Z,2026-05-24T18:05:00Z,2026-05-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_694,deal_00694,cmp_0207,Company 0207 Opportunity 694,qualification,4270.79,2026-04-01,2026-04-12,owner_04,new_business,false,2026-04-12T18:00:00Z,2026-04-12T18:05:00Z,2026-04-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_695,deal_00695,cmp_0285,Company 0285 Opportunity 695,demo,3551.78,2026-04-28,2026-06-13,owner_09,new_business,false,2026-06-13T18:00:00Z,2026-06-13T18:05:00Z,2026-06-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_696,deal_00696,cmp_0215,Company 0215 Opportunity 696,closed_won,4339.59,2026-04-19,2026-05-17,owner_05,new_business,true,2026-05-17T18:00:00Z,2026-05-17T18:05:00Z,2026-05-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_697,deal_00697,cmp_0218,Company 0218 Opportunity 697,demo,8675.15,2026-04-09,2026-05-30,owner_10,new_business,false,2026-05-30T18:00:00Z,2026-05-30T18:05:00Z,2026-05-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_698,deal_00698,cmp_0290,Company 0290 Opportunity 698,closed_won,5807.81,2026-04-19,2026-05-18,owner_04,new_business,true,2026-05-18T18:00:00Z,2026-05-18T18:05:00Z,2026-05-18T18:10:00Z
org_northstar_001,hubspot,hub_deal_699,deal_00699,cmp_0167,Company 0167 Opportunity 699,demo,6377.14,2026-04-02,2026-04-30,owner_07,new_business,false,2026-04-30T18:00:00Z,2026-04-30T18:05:00Z,2026-04-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_700,deal_00700,cmp_0288,Company 0288 Opportunity 700,closed_won,6446.16,2026-04-01,2026-05-22,owner_07,new_business,true,2026-05-22T18:00:00Z,2026-05-22T18:05:00Z,2026-05-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_701,deal_00701,cmp_0023,Company 0023 Opportunity 701,qualification,7063.9,2026-04-07,2026-05-13,owner_04,new_business,false,2026-05-13T18:00:00Z,2026-05-13T18:05:00Z,2026-05-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_702,deal_00702,cmp_0110,Company 0110 Opportunity 702,closed_won,20425.88,2026-04-07,2026-05-07,owner_04,new_business,true,2026-05-07T18:00:00Z,2026-05-07T18:05:00Z,2026-05-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_703,deal_00703,cmp_0048,Company 0048 Opportunity 703,qualification,6593.57,2026-04-11,2026-05-03,owner_04,new_business,false,2026-05-03T18:00:00Z,2026-05-03T18:05:00Z,2026-05-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_704,deal_00704,cmp_0023,Company 0023 Opportunity 704,closed_won,1644.86,2026-04-16,2026-06-06,owner_12,new_business,true,2026-06-06T18:00:00Z,2026-06-06T18:05:00Z,2026-06-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_705,deal_00705,cmp_0004,Company 0004 Opportunity 705,demo,2806.57,2026-04-27,2026-06-04,owner_04,new_business,false,2026-06-04T18:00:00Z,2026-06-04T18:05:00Z,2026-06-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_706,deal_00706,cmp_0295,Company 0295 Opportunity 706,proposal,6396.78,2026-04-09,2026-04-16,owner_12,new_business,false,2026-04-16T18:00:00Z,2026-04-16T18:05:00Z,2026-04-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_707,deal_00707,cmp_0050,Company 0050 Opportunity 707,closed_won,4646.53,2026-04-21,2026-06-03,owner_03,new_business,true,2026-06-03T18:00:00Z,2026-06-03T18:05:00Z,2026-06-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_708,deal_00708,cmp_0120,Company 0120 Opportunity 708,demo,8820.79,2026-04-24,2026-05-03,owner_05,new_business,false,2026-05-03T18:00:00Z,2026-05-03T18:05:00Z,2026-05-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_709,deal_00709,cmp_0236,Company 0236 Opportunity 709,demo,8381.61,2026-04-02,2026-05-21,owner_05,new_business,false,2026-05-21T18:00:00Z,2026-05-21T18:05:00Z,2026-05-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_710,deal_00710,cmp_0222,Company 0222 Opportunity 710,closed_won,12323.05,2026-04-05,2026-05-26,owner_01,new_business,true,2026-05-26T18:00:00Z,2026-05-26T18:05:00Z,2026-05-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_711,deal_00711,cmp_0088,Company 0088 Opportunity 711,closed_lost,4353.15,2026-04-12,2026-04-21,owner_02,new_business,false,2026-04-21T18:00:00Z,2026-04-21T18:05:00Z,2026-04-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_712,deal_00712,cmp_0223,Company 0223 Opportunity 712,proposal,12140.74,2026-04-08,2026-05-29,owner_11,new_business,false,2026-05-29T18:00:00Z,2026-05-29T18:05:00Z,2026-05-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_713,deal_00713,cmp_0272,Company 0272 Opportunity 713,closed_lost,6448.65,2026-04-19,2026-06-02,owner_08,new_business,false,2026-06-02T18:00:00Z,2026-06-02T18:05:00Z,2026-06-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_714,deal_00714,cmp_0218,Company 0218 Opportunity 714,closed_lost,4529.42,2026-04-06,2026-05-22,owner_04,new_business,false,2026-05-22T18:00:00Z,2026-05-22T18:05:00Z,2026-05-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_715,deal_00715,cmp_0011,Company 0011 Opportunity 715,closed_won,9706.71,2026-04-07,2026-05-09,owner_02,new_business,true,2026-05-09T18:00:00Z,2026-05-09T18:05:00Z,2026-05-09T18:10:00Z
org_northstar_001,hubspot,hub_deal_716,deal_00716,cmp_0298,Company 0298 Opportunity 716,closed_won,7492.03,2026-04-04,2026-05-25,owner_09,new_business,true,2026-05-25T18:00:00Z,2026-05-25T18:05:00Z,2026-05-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_717,deal_00717,cmp_0246,Company 0246 Opportunity 717,demo,12592.46,2026-04-13,2026-05-31,owner_02,new_business,false,2026-05-31T18:00:00Z,2026-05-31T18:05:00Z,2026-05-31T18:10:00Z
org_northstar_001,hubspot,hub_deal_718,deal_00718,cmp_0124,Company 0124 Opportunity 718,closed_won,6161.66,2026-04-18,2026-05-30,owner_05,new_business,true,2026-05-30T18:00:00Z,2026-05-30T18:05:00Z,2026-05-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_719,deal_00719,cmp_0171,Company 0171 Opportunity 719,qualification,3807.01,2026-04-18,2026-05-03,owner_04,new_business,false,2026-05-03T18:00:00Z,2026-05-03T18:05:00Z,2026-05-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_720,deal_00720,cmp_0072,Company 0072 Opportunity 720,qualification,6280.2,2026-04-26,2026-05-17,owner_02,new_business,false,2026-05-17T18:00:00Z,2026-05-17T18:05:00Z,2026-05-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_721,deal_00721,cmp_0217,Company 0217 Opportunity 721,proposal,5346.64,2026-04-24,2026-06-10,owner_06,new_business,false,2026-06-10T18:00:00Z,2026-06-10T18:05:00Z,2026-06-10T18:10:00Z
org_northstar_001,hubspot,hub_deal_722,deal_00722,cmp_0016,Company 0016 Opportunity 722,closed_won,3121.06,2026-04-02,2026-05-27,owner_12,new_business,true,2026-05-27T18:00:00Z,2026-05-27T18:05:00Z,2026-05-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_723,deal_00723,cmp_0300,Company 0300 Opportunity 723,closed_lost,10727.79,2026-04-03,2026-04-15,owner_06,new_business,false,2026-04-15T18:00:00Z,2026-04-15T18:05:00Z,2026-04-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_724,deal_00724,cmp_0030,Company 0030 Opportunity 724,qualification,3502.82,2026-04-26,2026-06-12,owner_09,new_business,false,2026-06-12T18:00:00Z,2026-06-12T18:05:00Z,2026-06-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_725,deal_00725,cmp_0149,Company 0149 Opportunity 725,closed_won,7506.4,2026-04-25,2026-05-20,owner_08,new_business,true,2026-05-20T18:00:00Z,2026-05-20T18:05:00Z,2026-05-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_726,deal_00726,cmp_0148,Company 0148 Opportunity 726,qualification,3546.58,2026-04-16,2026-05-26,owner_01,new_business,false,2026-05-26T18:00:00Z,2026-05-26T18:05:00Z,2026-05-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_727,deal_00727,cmp_0161,Company 0161 Opportunity 727,closed_won,5634.79,2026-04-13,2026-05-20,owner_10,new_business,true,2026-05-20T18:00:00Z,2026-05-20T18:05:00Z,2026-05-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_728,deal_00728,cmp_0026,Company 0026 Opportunity 728,closed_won,4160.34,2026-04-01,2026-05-20,owner_06,new_business,true,2026-05-20T18:00:00Z,2026-05-20T18:05:00Z,2026-05-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_729,deal_00729,cmp_0046,Company 0046 Opportunity 729,demo,4891.61,2026-04-12,2026-06-04,owner_04,new_business,false,2026-06-04T18:00:00Z,2026-06-04T18:05:00Z,2026-06-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_730,deal_00730,cmp_0212,Company 0212 Opportunity 730,proposal,5274.24,2026-04-05,2026-04-29,owner_05,new_business,false,2026-04-29T18:00:00Z,2026-04-29T18:05:00Z,2026-04-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_731,deal_00731,cmp_0088,Company 0088 Opportunity 731,qualification,6320.85,2026-04-26,2026-06-08,owner_08,new_business,false,2026-06-08T18:00:00Z,2026-06-08T18:05:00Z,2026-06-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_732,deal_00732,cmp_0028,Company 0028 Opportunity 732,closed_won,7705.7,2026-04-14,2026-05-04,owner_08,new_business,true,2026-05-04T18:00:00Z,2026-05-04T18:05:00Z,2026-05-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_733,deal_00733,cmp_0182,Company 0182 Opportunity 733,demo,9520.83,2026-04-26,2026-05-04,owner_09,new_business,false,2026-05-04T18:00:00Z,2026-05-04T18:05:00Z,2026-05-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_734,deal_00734,cmp_0064,Company 0064 Opportunity 734,proposal,7043.29,2026-04-18,2026-05-28,owner_11,new_business,false,2026-05-28T18:00:00Z,2026-05-28T18:05:00Z,2026-05-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_735,deal_00735,cmp_0091,Company 0091 Opportunity 735,demo,6147.27,2026-04-18,2026-05-25,owner_04,new_business,false,2026-05-25T18:00:00Z,2026-05-25T18:05:00Z,2026-05-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_736,deal_00736,cmp_0271,Company 0271 Opportunity 736,demo,9770.1,2026-04-21,2026-05-02,owner_05,new_business,false,2026-05-02T18:00:00Z,2026-05-02T18:05:00Z,2026-05-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_737,deal_00737,cmp_0088,Company 0088 Opportunity 737,proposal,5412.31,2026-04-17,2026-05-30,owner_04,new_business,false,2026-05-30T18:00:00Z,2026-05-30T18:05:00Z,2026-05-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_738,deal_00738,cmp_0215,Company 0215 Opportunity 738,closed_won,23231.34,2026-04-25,2026-06-16,owner_07,new_business,true,2026-06-16T18:00:00Z,2026-06-16T18:05:00Z,2026-06-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_739,deal_00739,cmp_0110,Company 0110 Opportunity 739,proposal,9218.3,2026-04-04,2026-04-30,owner_11,new_business,false,2026-04-30T18:00:00Z,2026-04-30T18:05:00Z,2026-04-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_740,deal_00740,cmp_0200,Company 0200 Opportunity 740,proposal,2911.17,2026-04-06,2026-05-05,owner_04,new_business,false,2026-05-05T18:00:00Z,2026-05-05T18:05:00Z,2026-05-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_741,deal_00741,cmp_0189,Company 0189 Opportunity 741,proposal,11531.32,2026-04-11,2026-05-22,owner_08,new_business,false,2026-05-22T18:00:00Z,2026-05-22T18:05:00Z,2026-05-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_742,deal_00742,cmp_0194,Company 0194 Opportunity 742,proposal,8151.57,2026-04-10,2026-05-13,owner_09,new_business,false,2026-05-13T18:00:00Z,2026-05-13T18:05:00Z,2026-05-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_743,deal_00743,cmp_0259,Company 0259 Opportunity 743,proposal,2680.55,2026-05-01,2026-05-22,owner_09,new_business,false,2026-05-22T18:00:00Z,2026-05-22T18:05:00Z,2026-05-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_744,deal_00744,cmp_0092,Company 0092 Opportunity 744,demo,4952.0,2026-05-27,2026-06-20,owner_01,new_business,false,2026-06-20T18:00:00Z,2026-06-20T18:05:00Z,2026-06-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_745,deal_00745,cmp_0175,Company 0175 Opportunity 745,qualification,4206.87,2026-05-02,2026-05-27,owner_06,new_business,false,2026-05-27T18:00:00Z,2026-05-27T18:05:00Z,2026-05-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_746,deal_00746,cmp_0100,Company 0100 Opportunity 746,closed_won,3296.59,2026-05-27,2026-07-06,owner_07,new_business,true,2026-07-06T18:00:00Z,2026-07-06T18:05:00Z,2026-07-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_747,deal_00747,cmp_0114,Company 0114 Opportunity 747,qualification,2307.7,2026-05-26,2026-06-11,owner_09,new_business,false,2026-06-11T18:00:00Z,2026-06-11T18:05:00Z,2026-06-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_748,deal_00748,cmp_0239,Company 0239 Opportunity 748,demo,4587.7,2026-05-24,2026-06-07,owner_11,new_business,false,2026-06-07T18:00:00Z,2026-06-07T18:05:00Z,2026-06-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_749,deal_00749,cmp_0102,Company 0102 Opportunity 749,closed_won,2884.95,2026-05-16,2026-06-05,owner_01,new_business,true,2026-06-05T18:00:00Z,2026-06-05T18:05:00Z,2026-06-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_750,deal_00750,cmp_0040,Company 0040 Opportunity 750,closed_lost,8625.77,2026-05-03,2026-06-27,owner_07,new_business,false,2026-06-27T18:00:00Z,2026-06-27T18:05:00Z,2026-06-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_751,deal_00751,cmp_0049,Company 0049 Opportunity 751,qualification,8071.26,2026-05-15,2026-06-23,owner_03,new_business,false,2026-06-23T18:00:00Z,2026-06-23T18:05:00Z,2026-06-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_752,deal_00752,cmp_0269,Company 0269 Opportunity 752,proposal,5497.02,2026-05-01,2026-05-23,owner_05,new_business,false,2026-05-23T18:00:00Z,2026-05-23T18:05:00Z,2026-05-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_753,deal_00753,cmp_0146,Company 0146 Opportunity 753,closed_won,8628.78,2026-05-27,2026-07-11,owner_01,new_business,true,2026-07-11T18:00:00Z,2026-07-11T18:05:00Z,2026-07-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_754,deal_00754,cmp_0110,Company 0110 Opportunity 754,proposal,4955.69,2026-05-13,2026-06-12,owner_02,new_business,false,2026-06-12T18:00:00Z,2026-06-12T18:05:00Z,2026-06-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_755,deal_00755,cmp_0270,Company 0270 Opportunity 755,closed_won,6296.9,2026-05-21,2026-07-03,owner_07,new_business,true,2026-07-03T18:00:00Z,2026-07-03T18:05:00Z,2026-07-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_756,deal_00756,cmp_0272,Company 0272 Opportunity 756,demo,9030.39,2026-05-16,2026-06-13,owner_03,new_business,false,2026-06-13T18:00:00Z,2026-06-13T18:05:00Z,2026-06-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_757,deal_00757,cmp_0081,Company 0081 Opportunity 757,demo,2883.06,2026-05-07,2026-06-21,owner_06,new_business,false,2026-06-21T18:00:00Z,2026-06-21T18:05:00Z,2026-06-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_758,deal_00758,cmp_0173,Company 0173 Opportunity 758,closed_won,9676.46,2026-05-14,2026-05-25,owner_09,new_business,true,2026-05-25T18:00:00Z,2026-05-25T18:05:00Z,2026-05-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_759,deal_00759,cmp_0275,Company 0275 Opportunity 759,closed_won,5279.71,2026-05-14,2026-07-07,owner_06,new_business,true,2026-07-07T18:00:00Z,2026-07-07T18:05:00Z,2026-07-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_760,deal_00760,cmp_0122,Company 0122 Opportunity 760,qualification,6125.31,2026-05-16,2026-06-17,owner_12,new_business,false,2026-06-17T18:00:00Z,2026-06-17T18:05:00Z,2026-06-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_761,deal_00761,cmp_0066,Company 0066 Opportunity 761,demo,10600.76,2026-05-14,2026-05-22,owner_07,new_business,false,2026-05-22T18:00:00Z,2026-05-22T18:05:00Z,2026-05-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_762,deal_00762,cmp_0046,Company 0046 Opportunity 762,closed_won,3295.38,2026-05-27,2026-07-21,owner_06,new_business,true,2026-07-21T18:00:00Z,2026-07-21T18:05:00Z,2026-07-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_763,deal_00763,cmp_0109,Company 0109 Opportunity 763,proposal,10744.97,2026-05-04,2026-05-22,owner_07,new_business,false,2026-05-22T18:00:00Z,2026-05-22T18:05:00Z,2026-05-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_764,deal_00764,cmp_0261,Company 0261 Opportunity 764,qualification,5484.18,2026-05-18,2026-06-05,owner_07,new_business,false,2026-06-05T18:00:00Z,2026-06-05T18:05:00Z,2026-06-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_765,deal_00765,cmp_0288,Company 0288 Opportunity 765,proposal,3565.96,2026-05-21,2026-06-06,owner_09,new_business,false,2026-06-06T18:00:00Z,2026-06-06T18:05:00Z,2026-06-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_766,deal_00766,cmp_0003,Company 0003 Opportunity 766,demo,4940.68,2026-05-26,2026-07-05,owner_11,new_business,false,2026-07-05T18:00:00Z,2026-07-05T18:05:00Z,2026-07-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_767,deal_00767,cmp_0282,Company 0282 Opportunity 767,closed_won,3432.71,2026-05-24,2026-07-03,owner_06,new_business,true,2026-07-03T18:00:00Z,2026-07-03T18:05:00Z,2026-07-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_768,deal_00768,cmp_0064,Company 0064 Opportunity 768,closed_lost,11128.44,2026-05-02,2026-05-15,owner_10,new_business,false,2026-05-15T18:00:00Z,2026-05-15T18:05:00Z,2026-05-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_769,deal_00769,cmp_0298,Company 0298 Opportunity 769,proposal,17585.31,2026-05-23,2026-06-03,owner_12,new_business,false,2026-06-03T18:00:00Z,2026-06-03T18:05:00Z,2026-06-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_770,deal_00770,cmp_0232,Company 0232 Opportunity 770,closed_lost,13667.01,2026-05-09,2026-06-22,owner_10,new_business,false,2026-06-22T18:00:00Z,2026-06-22T18:05:00Z,2026-06-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_771,deal_00771,cmp_0216,Company 0216 Opportunity 771,closed_lost,16580.46,2026-05-25,2026-07-10,owner_09,new_business,false,2026-07-10T18:00:00Z,2026-07-10T18:05:00Z,2026-07-10T18:10:00Z
org_northstar_001,hubspot,hub_deal_772,deal_00772,cmp_0234,Company 0234 Opportunity 772,closed_won,6326.47,2026-05-03,2026-06-12,owner_07,new_business,true,2026-06-12T18:00:00Z,2026-06-12T18:05:00Z,2026-06-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_773,deal_00773,cmp_0292,Company 0292 Opportunity 773,qualification,2560.79,2026-05-08,2026-05-24,owner_05,new_business,false,2026-05-24T18:00:00Z,2026-05-24T18:05:00Z,2026-05-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_774,deal_00774,cmp_0292,Company 0292 Opportunity 774,demo,8715.94,2026-05-20,2026-06-08,owner_03,new_business,false,2026-06-08T18:00:00Z,2026-06-08T18:05:00Z,2026-06-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_775,deal_00775,cmp_0221,Company 0221 Opportunity 775,qualification,4493.51,2026-05-13,2026-06-25,owner_09,new_business,false,2026-06-25T18:00:00Z,2026-06-25T18:05:00Z,2026-06-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_776,deal_00776,cmp_0243,Company 0243 Opportunity 776,closed_lost,2713.94,2026-05-05,2026-06-06,owner_12,new_business,false,2026-06-06T18:00:00Z,2026-06-06T18:05:00Z,2026-06-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_777,deal_00777,cmp_0111,Company 0111 Opportunity 777,demo,6149.94,2026-05-10,2026-06-21,owner_11,new_business,false,2026-06-21T18:00:00Z,2026-06-21T18:05:00Z,2026-06-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_778,deal_00778,cmp_0186,Company 0186 Opportunity 778,demo,8417.89,2026-05-21,2026-06-12,owner_01,new_business,false,2026-06-12T18:00:00Z,2026-06-12T18:05:00Z,2026-06-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_779,deal_00779,cmp_0146,Company 0146 Opportunity 779,closed_lost,1985.04,2026-05-27,2026-06-03,owner_10,new_business,false,2026-06-03T18:00:00Z,2026-06-03T18:05:00Z,2026-06-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_780,deal_00780,cmp_0223,Company 0223 Opportunity 780,demo,4132.02,2026-05-11,2026-05-19,owner_09,new_business,false,2026-05-19T18:00:00Z,2026-05-19T18:05:00Z,2026-05-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_781,deal_00781,cmp_0076,Company 0076 Opportunity 781,closed_won,9258.49,2026-05-14,2026-07-02,owner_07,new_business,true,2026-07-02T18:00:00Z,2026-07-02T18:05:00Z,2026-07-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_782,deal_00782,cmp_0177,Company 0177 Opportunity 782,closed_won,5827.23,2026-05-14,2026-06-30,owner_11,new_business,true,2026-06-30T18:00:00Z,2026-06-30T18:05:00Z,2026-06-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_783,deal_00783,cmp_0075,Company 0075 Opportunity 783,proposal,8232.6,2026-05-25,2026-06-13,owner_04,new_business,false,2026-06-13T18:00:00Z,2026-06-13T18:05:00Z,2026-06-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_784,deal_00784,cmp_0137,Company 0137 Opportunity 784,closed_won,8642.04,2026-05-13,2026-06-23,owner_09,new_business,true,2026-06-23T18:00:00Z,2026-06-23T18:05:00Z,2026-06-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_785,deal_00785,cmp_0140,Company 0140 Opportunity 785,demo,5847.48,2026-05-21,2026-05-30,owner_01,new_business,false,2026-05-30T18:00:00Z,2026-05-30T18:05:00Z,2026-05-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_786,deal_00786,cmp_0264,Company 0264 Opportunity 786,closed_lost,6026.84,2026-05-14,2026-06-28,owner_11,new_business,false,2026-06-28T18:00:00Z,2026-06-28T18:05:00Z,2026-06-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_787,deal_00787,cmp_0099,Company 0099 Opportunity 787,qualification,6423.04,2026-05-27,2026-07-12,owner_05,new_business,false,2026-07-12T18:00:00Z,2026-07-12T18:05:00Z,2026-07-12T18:10:00Z
